lat,lon,time,bssid,quality,rssi,essid
-31.978064,115.81722,20-09-15-17-48-55,A0:CF:5B:3D:5E:F0,31/70,-79,Unifi
-31.978064,115.81722,20-09-15-17-48-55,00:2C:C8:12:51:80,30/70,-80,Unifi
-31.978064,115.81722,20-09-15-17-48-55,7C:21:0E:3E:6A:A0,35/70,-75,Unifi
-31.978064,115.81722,20-09-15-17-48-55,A0:CF:5B:3D:70:30,33/70,-77,Unifi
-31.978019,115.81722,20-09-15-17-49-20,7C:21:0E:3E:6A:AF,39/70,-71,Unifi
-31.978019,115.81722,20-09-15-17-49-20,7C:21:0E:3E:68:2F,32/70,-78,Unifi
-31.978019,115.81722,20-09-15-17-49-20,00:2C:C8:12:51:8F,35/70,-75,Unifi
-31.978019,115.81722,20-09-15-17-49-20,A0:CF:5B:3C:13:6F,30/70,-80,Unifi
-31.978019,115.81722,20-09-15-17-49-20,A0:CF:5B:3C:13:60,32/70,-78,Unifi
-31.978019,115.81722,20-09-15-17-49-20,E8:65:49:32:E3:CF,26/70,-84,Unifi
-31.978019,115.81722,20-09-15-17-49-20,E8:65:49:3E:C9:D0,31/70,-79,Unifi
-31.978019,115.81722,20-09-15-17-49-20,E8:65:49:33:05:DF,27/70,-83,Unifi
-31.978019,115.81722,20-09-15-17-49-20,A0:CF:5B:3F:68:9F,34/70,-76,Unifi
-31.978019,115.81722,20-09-15-17-49-20,7C:21:0E:3E:6A:A0,35/70,-75,Unifi
-31.978019,115.81722,20-09-15-17-49-20,A0:CF:5B:3D:70:30,33/70,-77,Unifi
-31.978019,115.81722,20-09-15-17-49-20,E8:65:49:32:E3:C0,41/70,-69,Unifi
-31.978019,115.81722,20-09-15-17-49-20,A0:E0:AF:99:D2:EF,26/70,-84,Unifi
-31.978019,115.81722,20-09-15-17-49-20,A0:CF:5B:3E:2D:EF,26/70,-84,Unifi
-31.977974,115.81722,20-09-15-17-49-30,7C:21:0E:3E:6A:AF,28/70,-82,Unifi
-31.977974,115.81722,20-09-15-17-49-30,7C:21:0E:3E:68:2F,32/70,-78,Unifi
-31.977974,115.81722,20-09-15-17-49-30,00:2C:C8:12:51:8F,35/70,-75,Unifi
-31.977974,115.81722,20-09-15-17-49-30,A0:CF:5B:3C:13:6F,26/70,-84,Unifi
-31.977974,115.81722,20-09-15-17-49-30,A0:CF:5B:3C:13:60,32/70,-78,Unifi
-31.977974,115.81722,20-09-15-17-49-30,E8:65:49:32:E3:CF,29/70,-81,Unifi
-31.977974,115.81722,20-09-15-17-49-30,E8:65:49:33:05:DF,27/70,-83,Unifi
-31.977974,115.81722,20-09-15-17-49-30,A0:CF:5B:3F:68:9F,28/70,-82,Unifi
-31.977974,115.81722,20-09-15-17-49-30,E8:65:49:32:E3:C0,41/70,-69,Unifi
-31.977974,115.81722,20-09-15-17-49-30,A0:E0:AF:99:D2:EF,26/70,-84,Unifi
-31.977974,115.81722,20-09-15-17-49-30,A0:CF:5B:3E:2D:EF,26/70,-84,Unifi
-31.977974,115.81722,20-09-15-17-49-30,E8:65:49:3E:C9:D0,27/70,-83,Unifi
-31.977974,115.81722,20-09-15-17-49-30,E8:65:49:33:05:D0,25/70,-85,Unifi
-31.977974,115.81722,20-09-15-17-49-30,E8:65:49:32:E4:A0,27/70,-83,Unifi
-31.977929,115.81722,20-09-15-17-49-41,7C:21:0E:3E:6A:AF,31/70,-79,Unifi
-31.977929,115.81722,20-09-15-17-49-41,7C:21:0E:3E:68:2F,29/70,-81,Unifi
-31.977929,115.81722,20-09-15-17-49-41,00:2C:C8:12:51:8F,35/70,-75,Unifi
-31.977929,115.81722,20-09-15-17-49-41,A0:CF:5B:3C:13:6F,26/70,-84,Unifi
-31.977929,115.81722,20-09-15-17-49-41,A0:CF:5B:3C:13:60,32/70,-78,Unifi
-31.977929,115.81722,20-09-15-17-49-41,E8:65:49:32:E3:CF,31/70,-79,Unifi
-31.977929,115.81722,20-09-15-17-49-41,E8:65:49:33:05:DF,27/70,-83,Unifi
-31.977929,115.81722,20-09-15-17-49-41,A0:CF:5B:3F:68:9F,25/70,-85,Unifi
-31.977929,115.81722,20-09-15-17-49-41,E8:65:49:32:E3:C0,39/70,-71,Unifi
-31.977929,115.81722,20-09-15-17-49-41,A0:E0:AF:99:D2:EF,26/70,-84,Unifi
-31.977929,115.81722,20-09-15-17-49-41,A0:CF:5B:3E:2D:EF,26/70,-84,Unifi
-31.977929,115.81722,20-09-15-17-49-41,E8:65:49:3E:C9:D0,27/70,-83,Unifi
-31.977929,115.81722,20-09-15-17-49-41,E8:65:49:33:05:D0,31/70,-79,Unifi
-31.977929,115.81722,20-09-15-17-49-41,E8:65:49:32:E4:A0,27/70,-83,Unifi
-31.977929,115.81722,20-09-15-17-49-41,E8:65:49:3E:D7:60,33/70,-77,Unifi
-31.977884,115.81722,20-09-15-17-50-04,7C:21:0E:3E:6A:AF,25/70,-85,Unifi
-31.977884,115.81722,20-09-15-17-50-04,7C:21:0E:3E:68:2F,29/70,-81,Unifi
-31.977884,115.81722,20-09-15-17-50-04,E8:65:49:32:E3:CF,24/70,-86,Unifi
-31.977884,115.81722,20-09-15-17-50-04,E8:65:49:33:05:DF,27/70,-83,Unifi
-31.977884,115.81722,20-09-15-17-50-04,A0:CF:5B:3F:68:9F,25/70,-85,Unifi
-31.977884,115.81722,20-09-15-17-50-04,E8:65:49:15:A9:40,29/70,-81,Unifi
-31.977884,115.81722,20-09-15-17-50-04,E8:65:49:32:DB:AF,30/70,-80,Unifi
-31.977884,115.81722,20-09-15-17-50-04,E8:65:49:15:A9:4F,34/70,-76,Unifi
-31.977839,115.81722,20-09-15-17-50-21,7C:21:0E:3E:6A:AF,33/70,-77,Unifi
-31.977839,115.81722,20-09-15-17-50-21,E8:65:49:32:E3:CF,24/70,-86,Unifi
-31.977839,115.81722,20-09-15-17-50-21,E8:65:49:15:A9:40,36/70,-74,Unifi
-31.977839,115.81722,20-09-15-17-50-21,E8:65:49:32:DB:AF,28/70,-82,Unifi
-31.977839,115.81722,20-09-15-17-50-21,E8:65:49:15:A9:4F,41/70,-69,Unifi
-31.977839,115.81722,20-09-15-17-50-21,28:6F:7F:90:B2:6F,34/70,-76,Unifi
-31.977794,115.81722,20-09-15-17-50-35,7C:21:0E:3E:6A:AF,45/70,-65,Unifi
-31.977794,115.81722,20-09-15-17-50-35,E8:65:49:32:E3:CF,23/70,-87,Unifi
-31.977794,115.81722,20-09-15-17-50-35,E8:65:49:15:A9:40,36/70,-74,Unifi
-31.977794,115.81722,20-09-15-17-50-35,E8:65:49:32:DB:AF,32/70,-78,Unifi
-31.977794,115.81722,20-09-15-17-50-35,E8:65:49:15:A9:4F,45/70,-65,Unifi
-31.977794,115.81722,20-09-15-17-50-35,28:6F:7F:90:B2:6F,26/70,-84,Unifi
-31.977794,115.81722,20-09-15-17-50-35,70:DF:2F:99:83:CF,25/70,-85,Unifi
-31.977794,115.81722,20-09-15-17-50-35,70:DB:98:88:D6:4F,26/70,-84,Unifi
-31.977794,115.81722,20-09-15-17-50-35,E8:65:49:3E:D2:60,32/70,-78,Unifi
-31.977794,115.81722,20-09-15-17-50-35,E8:65:49:32:DB:A0,34/70,-76,Unifi
-31.977794,115.81722,20-09-15-17-50-35,E8:65:49:3E:D2:6F,25/70,-85,Unifi
-31.977749,115.81722,20-09-15-17-50-46,7C:21:0E:3E:6A:AF,35/70,-75,Unifi
-31.977749,115.81722,20-09-15-17-50-46,E8:65:49:32:E3:CF,23/70,-87,Unifi
-31.977749,115.81722,20-09-15-17-50-46,E8:65:49:15:A9:40,36/70,-74,Unifi
-31.977749,115.81722,20-09-15-17-50-46,E8:65:49:32:DB:AF,41/70,-69,Unifi
-31.977749,115.81722,20-09-15-17-50-46,E8:65:49:15:A9:4F,38/70,-72,Unifi
-31.977749,115.81722,20-09-15-17-50-46,28:6F:7F:90:B2:6F,26/70,-84,Unifi
-31.977749,115.81722,20-09-15-17-50-46,70:DF:2F:99:83:CF,25/70,-85,Unifi
-31.977749,115.81722,20-09-15-17-50-46,70:DB:98:88:D6:4F,26/70,-84,Unifi
-31.977749,115.81722,20-09-15-17-50-46,E8:65:49:3E:D2:60,32/70,-78,Unifi
-31.977749,115.81722,20-09-15-17-50-46,E8:65:49:32:DB:A0,36/70,-74,Unifi
-31.977749,115.81722,20-09-15-17-50-46,E8:65:49:3E:D2:6F,25/70,-85,Unifi
-31.977749,115.81722,20-09-15-17-50-46,E8:65:49:32:FD:CF,29/70,-81,Unifi
-31.977704,115.81722,20-09-15-17-50-58,7C:21:0E:3E:6A:AF,40/70,-70,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:32:E3:CF,23/70,-87,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:32:DB:AF,38/70,-72,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:15:A9:4F,40/70,-70,Unifi
-31.977704,115.81722,20-09-15-17-50-58,28:6F:7F:90:B2:6F,24/70,-86,Unifi
-31.977704,115.81722,20-09-15-17-50-58,70:DF:2F:99:83:CF,25/70,-85,Unifi
-31.977704,115.81722,20-09-15-17-50-58,70:DB:98:88:D6:4F,25/70,-85,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:3E:D2:60,32/70,-78,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:32:DB:A0,35/70,-75,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:3E:D2:6F,25/70,-85,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:32:FD:CF,29/70,-81,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:3E:CF:90,30/70,-80,Unifi
-31.977704,115.81722,20-09-15-17-50-58,A0:CF:5B:3F:85:F0,34/70,-76,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:15:A9:40,38/70,-72,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:15:AC:A0,33/70,-77,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:15:AC:AF,26/70,-84,Unifi
-31.977704,115.81722,20-09-15-17-50-58,7C:21:0E:3E:68:2F,28/70,-82,Unifi
-31.977704,115.81722,20-09-15-17-50-58,E8:65:49:53:9D:CF,24/70,-86,Unifi
-31.977659,115.81722,20-09-15-17-51-32,7C:21:0E:3E:6A:AF,37/70,-73,Unifi
-31.977659,115.81722,20-09-15-17-51-32,E8:65:49:32:DB:AF,30/70,-80,Unifi
-31.977659,115.81722,20-09-15-17-51-32,E8:65:49:15:A9:4F,34/70,-76,Unifi
-31.977659,115.81722,20-09-15-17-51-32,E8:65:49:32:DB:A0,39/70,-71,Unifi
-31.977659,115.81722,20-09-15-17-51-32,E8:65:49:32:FD:CF,25/70,-85,Unifi
-31.977659,115.81722,20-09-15-17-51-32,A0:CF:5B:3F:85:F0,32/70,-78,Unifi
-31.977659,115.81722,20-09-15-17-51-32,E8:65:49:15:A9:40,29/70,-81,Unifi
-31.977659,115.81722,20-09-15-17-51-32,E8:65:49:3E:D2:60,33/70,-77,Unifi
-31.977659,115.81722,20-09-15-17-51-32,70:DB:98:88:D6:4F,25/70,-85,Unifi
-31.977659,115.81722,20-09-15-17-51-32,E8:65:49:3E:D2:6F,31/70,-79,Unifi
-31.977614,115.81722,20-09-15-17-51-56,7C:21:0E:3E:6A:AF,30/70,-80,Unifi
-31.977614,115.81722,20-09-15-17-51-56,E8:65:49:15:A9:4F,30/70,-80,Unifi
-31.977614,115.81722,20-09-15-17-51-56,E8:65:49:32:DB:A0,30/70,-80,Unifi
-31.977614,115.81722,20-09-15-17-51-56,A0:CF:5B:3F:85:F0,38/70,-72,Unifi
-31.977614,115.81722,20-09-15-17-51-56,E8:65:49:3E:D2:60,33/70,-77,Unifi
-31.977614,115.81722,20-09-15-17-51-56,70:DB:98:88:D6:4F,25/70,-85,Unifi
-31.977614,115.81722,20-09-15-17-51-56,E8:65:49:3E:D2:6F,31/70,-79,Unifi
-31.977614,115.81722,20-09-15-17-51-56,E8:65:49:32:FD:C0,26/70,-84,Unifi
-31.977614,115.81722,20-09-15-17-51-56,E8:65:49:32:DB:AF,33/70,-77,Unifi
-31.977614,115.81722,20-09-15-17-51-56,70:DF:2F:99:83:CF,29/70,-81,Unifi
-31.977614,115.81722,20-09-15-17-51-56,E8:65:49:32:FD:CF,27/70,-83,Unifi
-31.977614,115.81722,20-09-15-17-51-56,A0:CF:5B:3F:85:FF,41/70,-69,Unifi
-31.977614,115.81722,20-09-15-17-51-56,E8:65:49:53:9D:CF,28/70,-82,Unifi
-31.977569,115.81722,20-09-15-17-52-07,7C:21:0E:3E:6A:AF,30/70,-80,Unifi
-31.977569,115.81722,20-09-15-17-52-07,E8:65:49:15:A9:4F,25/70,-85,Unifi
-31.977569,115.81722,20-09-15-17-52-07,A0:CF:5B:3F:85:F0,33/70,-77,Unifi
-31.977569,115.81722,20-09-15-17-52-07,E8:65:49:32:FD:C0,41/70,-69,Unifi
-31.977569,115.81722,20-09-15-17-52-07,E8:65:49:32:DB:AF,33/70,-77,Unifi
-31.977569,115.81722,20-09-15-17-52-07,70:DF:2F:99:83:CF,25/70,-85,Unifi
-31.977569,115.81722,20-09-15-17-52-07,E8:65:49:32:FD:CF,33/70,-77,Unifi
-31.977569,115.81722,20-09-15-17-52-07,A0:CF:5B:3F:85:FF,33/70,-77,Unifi
-31.977569,115.81722,20-09-15-17-52-07,E8:65:49:53:9D:CF,32/70,-78,Unifi
-31.977569,115.81722,20-09-15-17-52-07,28:6F:7F:90:B2:6F,26/70,-84,Unifi
-31.977524,115.81722,20-09-15-17-52-16,7C:21:0E:3E:6A:AF,30/70,-80,Unifi
-31.977524,115.81722,20-09-15-17-52-16,E8:65:49:15:A9:4F,25/70,-85,Unifi
-31.977524,115.81722,20-09-15-17-52-16,A0:CF:5B:3F:85:F0,37/70,-73,Unifi
-31.977524,115.81722,20-09-15-17-52-16,E8:65:49:32:FD:C0,37/70,-73,Unifi
-31.977524,115.81722,20-09-15-17-52-16,E8:65:49:32:DB:AF,33/70,-77,Unifi
-31.977524,115.81722,20-09-15-17-52-16,70:DF:2F:99:83:CF,28/70,-82,Unifi
-31.977524,115.81722,20-09-15-17-52-16,E8:65:49:32:FD:CF,30/70,-80,Unifi
-31.977524,115.81722,20-09-15-17-52-16,A0:CF:5B:3F:85:FF,34/70,-76,Unifi
-31.977524,115.81722,20-09-15-17-52-16,E8:65:49:53:9D:CF,31/70,-79,Unifi
-31.977524,115.81722,20-09-15-17-52-16,28:6F:7F:90:B2:6F,26/70,-84,Unifi
-31.977524,115.81722,20-09-15-17-52-16,E8:65:49:3D:35:70,30/70,-80,Unifi
-31.977524,115.81722,20-09-15-17-52-16,E8:65:49:3D:35:7F,24/70,-86,Unifi
-31.977479,115.81722,20-09-15-17-52-25,7C:21:0E:3E:6A:AF,30/70,-80,Unifi
-31.977479,115.81722,20-09-15-17-52-25,E8:65:49:15:A9:4F,25/70,-85,Unifi
-31.977479,115.81722,20-09-15-17-52-25,A0:CF:5B:3F:85:F0,38/70,-72,Unifi
-31.977479,115.81722,20-09-15-17-52-25,E8:65:49:32:FD:C0,38/70,-72,Unifi
-31.977479,115.81722,20-09-15-17-52-25,70:DF:2F:99:83:CF,28/70,-82,Unifi
-31.977479,115.81722,20-09-15-17-52-25,E8:65:49:32:FD:CF,36/70,-74,Unifi
-31.977479,115.81722,20-09-15-17-52-25,A0:CF:5B:3F:85:FF,38/70,-72,Unifi
-31.977479,115.81722,20-09-15-17-52-25,E8:65:49:53:9D:CF,31/70,-79,Unifi
-31.977479,115.81722,20-09-15-17-52-25,28:6F:7F:90:B2:6F,26/70,-84,Unifi
-31.977479,115.81722,20-09-15-17-52-25,E8:65:49:3D:35:70,30/70,-80,Unifi
-31.977479,115.81722,20-09-15-17-52-25,E8:65:49:3D:35:7F,24/70,-86,Unifi
-31.977479,115.81722,20-09-15-17-52-25,E8:65:49:3F:FD:B0,29/70,-81,Unifi
-31.977479,115.81722,20-09-15-17-52-25,A0:CF:5B:3D:70:3F,23/70,-87,Unifi
-31.977434,115.81722,20-09-15-17-52-36,7C:21:0E:3E:6A:AF,30/70,-80,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:15:A9:4F,25/70,-85,Unifi
-31.977434,115.81722,20-09-15-17-52-36,A0:CF:5B:3F:85:F0,38/70,-72,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:32:FD:C0,37/70,-73,Unifi
-31.977434,115.81722,20-09-15-17-52-36,70:DF:2F:99:83:CF,24/70,-86,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:32:FD:CF,26/70,-84,Unifi
-31.977434,115.81722,20-09-15-17-52-36,A0:CF:5B:3F:85:FF,35/70,-75,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:53:9D:CF,29/70,-81,Unifi
-31.977434,115.81722,20-09-15-17-52-36,28:6F:7F:90:B2:6F,28/70,-82,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:3D:35:70,30/70,-80,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:3D:35:7F,24/70,-86,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:3F:FD:B0,29/70,-81,Unifi
-31.977434,115.81722,20-09-15-17-52-36,A0:CF:5B:3D:70:3F,23/70,-87,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:53:9D:C0,31/70,-79,Unifi
-31.977434,115.81722,20-09-15-17-52-36,A0:CF:5B:3D:70:30,30/70,-80,Unifi
-31.977434,115.81722,20-09-15-17-52-36,E8:65:49:33:06:F0,34/70,-76,Unifi
-31.977434,115.81722,20-09-15-17-52-36,70:DB:98:88:D6:4F,33/70,-77,Unifi
-31.977389,115.81722,20-09-15-17-52-45,A0:CF:5B:3F:85:F0,38/70,-72,Unifi
-31.977389,115.81722,20-09-15-17-52-45,E8:65:49:32:FD:C0,33/70,-77,Unifi
-31.977389,115.81722,20-09-15-17-52-45,70:DF:2F:99:83:CF,24/70,-86,Unifi
-31.977389,115.81722,20-09-15-17-52-45,E8:65:49:32:FD:CF,29/70,-81,Unifi
-31.977389,115.81722,20-09-15-17-52-45,A0:CF:5B:3F:85:FF,31/70,-79,Unifi
-31.977389,115.81722,20-09-15-17-52-45,E8:65:49:53:9D:CF,29/70,-81,Unifi
-31.977389,115.81722,20-09-15-17-52-45,28:6F:7F:90:B2:6F,40/70,-70,Unifi
-31.977389,115.81722,20-09-15-17-52-45,E8:65:49:3D:35:7F,24/70,-86,Unifi
-31.977389,115.81722,20-09-15-17-52-45,E8:65:49:3F:FD:B0,29/70,-81,Unifi
-31.977389,115.81722,20-09-15-17-52-45,A0:CF:5B:3D:70:3F,23/70,-87,Unifi
-31.977389,115.81722,20-09-15-17-52-45,E8:65:49:53:9D:C0,31/70,-79,Unifi
-31.977389,115.81722,20-09-15-17-52-45,A0:CF:5B:3D:70:30,30/70,-80,Unifi
-31.977389,115.81722,20-09-15-17-52-45,E8:65:49:33:06:F0,32/70,-78,Unifi
-31.977389,115.81722,20-09-15-17-52-45,70:DB:98:88:D6:4F,31/70,-79,Unifi
-31.977389,115.81722,20-09-15-17-52-45,A0:CF:5B:3F:88:B0,31/70,-79,Unifi
-31.977389,115.81722,20-09-15-17-52-45,70:DB:98:88:D6:40,31/70,-79,Unifi
-31.977344,115.81722,20-09-15-17-53-24,E8:65:49:32:FD:CF,37/70,-73,Unifi
-31.977344,115.81722,20-09-15-17-53-24,A0:CF:5B:3F:85:FF,27/70,-83,Unifi
-31.977344,115.81722,20-09-15-17-53-24,28:6F:7F:90:B2:6F,32/70,-78,Unifi
-31.977344,115.81722,20-09-15-17-53-24,70:DB:98:88:D6:4F,30/70,-80,Unifi
-31.977344,115.81722,20-09-15-17-53-24,E8:65:49:33:06:F0,33/70,-77,Unifi
-31.977344,115.81722,20-09-15-17-53-24,A0:CF:5B:3F:85:F0,39/70,-71,Unifi
-31.977344,115.81722,20-09-15-17-53-24,70:DF:2F:99:83:CF,30/70,-80,Unifi
-31.977344,115.81722,20-09-15-17-53-24,E8:65:49:53:9D:C0,26/70,-84,Unifi
-31.977344,115.81722,20-09-15-17-53-24,E8:65:49:33:06:FF,25/70,-85,Unifi
-31.977344,115.81722,20-09-15-17-53-24,E8:65:49:53:9D:CF,32/70,-78,Unifi
-31.977299,115.81722,20-09-15-17-53-44,70:DB:98:88:D6:4F,22/70,-88,Unifi
-31.977299,115.81722,20-09-15-17-53-44,E8:65:49:33:06:F0,39/70,-71,Unifi
-31.977299,115.81722,20-09-15-17-53-44,E8:65:49:53:9D:C0,33/70,-77,Unifi
-31.977299,115.81722,20-09-15-17-53-44,E8:65:49:33:06:FF,38/70,-72,Unifi
-31.977299,115.81722,20-09-15-17-53-44,E8:65:49:53:9D:CF,43/70,-67,Unifi
-31.977299,115.81722,20-09-15-17-53-44,7C:21:0E:3E:6A:AF,31/70,-79,Unifi
-31.977299,115.81722,20-09-15-17-53-44,A0:CF:5B:3F:85:F0,27/70,-83,Unifi
-31.977299,115.81722,20-09-15-17-53-44,70:DF:2F:C6:51:04,27/70,-83,T_Unifi
-31.977299,115.81722,20-09-15-17-53-44,28:6F:7F:90:B2:6F,27/70,-83,Unifi
-31.977254,115.81722,20-09-15-17-53-52,70:DB:98:88:D6:4F,36/70,-74,Unifi
-31.977254,115.81722,20-09-15-17-53-52,E8:65:49:33:06:F0,40/70,-70,Unifi
-31.977254,115.81722,20-09-15-17-53-52,E8:65:49:53:9D:C0,44/70,-66,Unifi
-31.977254,115.81722,20-09-15-17-53-52,E8:65:49:33:06:FF,31/70,-79,Unifi
-31.977254,115.81722,20-09-15-17-53-52,E8:65:49:53:9D:CF,37/70,-73,Unifi
-31.977254,115.81722,20-09-15-17-53-52,7C:21:0E:3E:6A:AF,31/70,-79,Unifi
-31.977254,115.81722,20-09-15-17-53-52,A0:CF:5B:3F:85:F0,27/70,-83,Unifi
-31.977254,115.81722,20-09-15-17-53-52,70:DF:2F:C6:51:04,29/70,-81,T_Unifi
-31.977254,115.81722,20-09-15-17-53-52,28:6F:7F:90:B2:6F,26/70,-84,Unifi
-31.977254,115.81722,20-09-15-17-53-52,A0:CF:5B:3F:88:B0,33/70,-77,Unifi
-31.977254,115.81722,20-09-15-17-53-52,70:DF:2F:99:83:CF,28/70,-82,Unifi
-31.977254,115.81722,20-09-15-17-53-52,70:DF:2F:C6:51:0F,26/70,-84,Unifi
-31.977254,115.81722,20-09-15-17-53-52,70:DF:2F:C6:51:0B,25/70,-85,T_Unifi
-31.977209,115.81722,20-09-15-17-54-09,70:DB:98:88:D6:4F,41/70,-69,Unifi
-31.977209,115.81722,20-09-15-17-54-09,E8:65:49:33:06:F0,41/70,-69,Unifi
-31.977209,115.81722,20-09-15-17-54-09,E8:65:49:53:9D:C0,39/70,-71,Unifi
-31.977209,115.81722,20-09-15-17-54-09,E8:65:49:33:06:FF,38/70,-72,Unifi
-31.977209,115.81722,20-09-15-17-54-09,E8:65:49:53:9D:CF,46/70,-64,Unifi
-31.977209,115.81722,20-09-15-17-54-09,7C:21:0E:3E:6A:AF,31/70,-79,Unifi
-31.977209,115.81722,20-09-15-17-54-09,A0:CF:5B:3F:85:F0,27/70,-83,Unifi
-31.977209,115.81722,20-09-15-17-54-09,70:DF:2F:C6:51:04,31/70,-79,T_Unifi
-31.977209,115.81722,20-09-15-17-54-09,28:6F:7F:90:B2:6F,33/70,-77,Unifi
-31.977209,115.81722,20-09-15-17-54-09,A0:CF:5B:3F:88:B0,31/70,-79,Unifi
-31.977209,115.81722,20-09-15-17-54-09,70:DF:2F:99:83:CF,33/70,-77,Unifi
-31.977209,115.81722,20-09-15-17-54-09,70:DF:2F:C6:51:0F,26/70,-84,Unifi
-31.977209,115.81722,20-09-15-17-54-09,70:DF:2F:C6:51:0B,25/70,-85,T_Unifi
-31.977209,115.81722,20-09-15-17-54-09,80:E8:6F:E3:49:20,30/70,-80,Unifi
-31.977209,115.81722,20-09-15-17-54-09,70:DB:98:88:D6:40,39/70,-71,Unifi
-31.977164,115.81722,20-09-15-17-54-37,70:DB:98:88:D6:4F,41/70,-69,Unifi
-31.977164,115.81722,20-09-15-17-54-37,E8:65:49:33:06:F0,35/70,-75,Unifi
-31.977164,115.81722,20-09-15-17-54-37,E8:65:49:53:9D:C0,38/70,-72,Unifi
-31.977164,115.81722,20-09-15-17-54-37,E8:65:49:33:06:FF,28/70,-82,Unifi
-31.977164,115.81722,20-09-15-17-54-37,E8:65:49:53:9D:CF,36/70,-74,Unifi
-31.977164,115.81722,20-09-15-17-54-37,A0:CF:5B:3F:88:B0,30/70,-80,Unifi
-31.977164,115.81722,20-09-15-17-54-37,70:DF:2F:99:83:CF,31/70,-79,Unifi
-31.977164,115.81722,20-09-15-17-54-37,70:DF:2F:C6:51:0F,28/70,-82,Unifi
-31.977164,115.81722,20-09-15-17-54-37,70:DF:2F:C6:51:0B,26/70,-84,T_Unifi
-31.977164,115.81722,20-09-15-17-54-37,80:E8:6F:E3:49:20,34/70,-76,Unifi
-31.977164,115.81722,20-09-15-17-54-37,70:DB:98:88:D6:40,33/70,-77,Unifi
-31.977164,115.81722,20-09-15-17-54-37,70:DF:2F:99:83:C0,34/70,-76,Unifi
-31.977164,115.81722,20-09-15-17-54-37,E8:65:49:40:09:D0,23/70,-87,Unifi
