20-09-15-17-48-44,7C:21:0E:3E:6A:AF,34/70,-76,Unifi
20-09-15-17-48-44,7C:21:0E:3E:68:2F,30/70,-80,Unifi
20-09-15-17-48-44,00:2C:C8:12:51:8F,36/70,-74,Unifi
20-09-15-17-48-44,A0:CF:5B:3C:13:6F,33/70,-77,Unifi
20-09-15-17-48-44,A0:CF:5B:3C:13:60,42/70,-68,Unifi
20-09-15-17-48-44,E8:65:49:33:05:D0,26/70,-84,Unifi
20-09-15-17-48-44,28:6F:7F:90:B2:6F,26/70,-84,Unifi
20-09-15-17-48-44,E8:65:49:32:E3:CF,29/70,-81,Unifi
20-09-15-17-48-44,E8:65:49:32:E3:C0,34/70,-76,Unifi
20-09-15-17-48-44,E8:65:49:32:E4:A0,32/70,-78,Unifi
20-09-15-17-48-44,E8:65:49:3E:C9:D0,32/70,-78,Unifi
20-09-15-17-48-44,E8:65:49:33:05:DF,28/70,-82,Unifi
20-09-15-17-48-44,A0:CF:5B:3F:68:9F,27/70,-83,Unifi
20-09-15-17-48-44,A0:CF:5B:3D:5E:F0,31/70,-79,Unifi
20-09-15-17-48-44,00:2C:C8:12:51:80,30/70,-80,Unifi
