20-09-15-17-48-55,7C:21:0E:3E:6A:AF,34/70,-76,Unifi
20-09-15-17-48-55,7C:21:0E:3E:68:2F,29/70,-81,Unifi
20-09-15-17-48-55,00:2C:C8:12:51:8F,37/70,-73,Unifi
20-09-15-17-48-55,A0:CF:5B:3C:13:6F,32/70,-78,Unifi
20-09-15-17-48-55,A0:CF:5B:3C:13:60,35/70,-75,Unifi
20-09-15-17-48-55,E8:65:49:33:05:D0,26/70,-84,Unifi
20-09-15-17-48-55,28:6F:7F:90:B2:6F,26/70,-84,Unifi
20-09-15-17-48-55,E8:65:49:32:E3:CF,26/70,-84,Unifi
20-09-15-17-48-55,E8:65:49:32:E3:C0,34/70,-76,Unifi
20-09-15-17-48-55,E8:65:49:32:E4:A0,32/70,-78,Unifi
20-09-15-17-48-55,E8:65:49:3E:C9:D0,31/70,-79,Unifi
20-09-15-17-48-55,E8:65:49:33:05:DF,26/70,-84,Unifi
20-09-15-17-48-55,A0:CF:5B:3F:68:9F,36/70,-74,Unifi
20-09-15-17-48-55,A0:CF:5B:3D:5E:F0,31/70,-79,Unifi
20-09-15-17-48-55,00:2C:C8:12:51:80,30/70,-80,Unifi
20-09-15-17-48-55,7C:21:0E:3E:6A:A0,35/70,-75,Unifi
20-09-15-17-48-55,A0:CF:5B:3D:70:30,33/70,-77,Unifi
