20-09-15-17-50-46,7C:21:0E:3E:6A:AF,35/70,-75,Unifi
20-09-15-17-50-46,E8:65:49:32:E3:CF,23/70,-87,Unifi
20-09-15-17-50-46,E8:65:49:15:A9:40,36/70,-74,Unifi
20-09-15-17-50-46,E8:65:49:32:DB:AF,41/70,-69,Unifi
20-09-15-17-50-46,E8:65:49:15:A9:4F,38/70,-72,Unifi
20-09-15-17-50-46,28:6F:7F:90:B2:6F,26/70,-84,Unifi
20-09-15-17-50-46,70:DF:2F:99:83:CF,25/70,-85,Unifi
20-09-15-17-50-46,70:DB:98:88:D6:4F,26/70,-84,Unifi
20-09-15-17-50-46,E8:65:49:3E:D2:60,32/70,-78,Unifi
20-09-15-17-50-46,E8:65:49:32:DB:A0,36/70,-74,Unifi
20-09-15-17-50-46,E8:65:49:3E:D2:6F,25/70,-85,Unifi
20-09-15-17-50-46,E8:65:49:32:FD:CF,29/70,-81,Unifi
