20-09-12-16-38-11,7C:21:0E:3E:6A:AF,41/70,-69,Unifi
20-09-12-16-38-11,7C:21:0E:3E:68:2F,34/70,-76,Unifi
20-09-12-16-38-11,A0:93:51:8D:CE:AF,29/70,-81,Unifi
20-09-12-16-38-11,7C:21:0E:3E:6F:AF,27/70,-83,Unifi
20-09-12-16-38-11,58:AC:78:DF:EA:20,35/70,-75,Unifi
20-09-12-16-38-11,78:72:5D:77:F2:EF,37/70,-73,Unifi
20-09-12-16-38-11,78:72:5D:6F:DE:6F,27/70,-83,Unifi
20-09-12-16-38-11,7C:21:0E:3E:68:20,34/70,-76,Unifi
20-09-12-16-38-11,58:AC:78:A3:8D:3F,31/70,-79,Unifi
20-09-12-16-38-11,58:AC:78:A3:8E:20,30/70,-80,Unifi
20-09-12-16-38-11,70:DF:2F:C0:7C:2F,26/70,-84,Unifi
20-09-12-16-38-11,78:72:5D:BE:F5:2F,25/70,-85,Unifi
20-09-12-16-38-11,70:DF:2F:9E:60:4F,26/70,-84,Unifi
