20-09-12-16-31-20,7C:21:0E:3E:68:2F,40/70,-70,Unifi
20-09-12-16-31-20,7C:21:0E:3E:6A:AF,29/70,-81,Unifi
20-09-12-16-31-20,78:72:5D:77:F2:EF,37/70,-73,Unifi
20-09-12-16-31-20,7C:21:0E:3E:6F:AF,32/70,-78,Unifi
20-09-12-16-31-20,7C:21:0E:3E:6F:A0,36/70,-74,Unifi
20-09-12-16-31-20,A0:3D:6F:5F:BF:4F,24/70,-86,Unifi
20-09-12-16-31-20,58:AC:78:D2:7C:40,32/70,-78,Unifi
20-09-12-16-31-20,00:A6:CA:FC:E6:6F,28/70,-82,Unifi
20-09-12-16-31-20,78:72:5D:6F:DE:6F,32/70,-78,Unifi
20-09-12-16-31-20,E8:65:49:53:A5:40,25/70,-85,Unifi
20-09-12-16-31-20,58:AC:78:F4:AA:F0,31/70,-79,Unifi
20-09-12-16-31-20,78:72:5D:77:F2:E0,32/70,-78,Unifi
20-09-12-16-31-20,7C:21:0E:3E:68:20,46/70,-64,Unifi
20-09-12-16-31-20,58:AC:78:DF:EA:2F,24/70,-86,Unifi
20-09-12-16-31-20,78:72:5D:BE:F5:2F,28/70,-82,Unifi
