20-09-12-16-27-10,7C:21:0E:3E:68:2F,43/70,-67,Unifi
20-09-12-16-27-10,7C:21:0E:3E:6A:AF,32/70,-78,Unifi
20-09-12-16-27-10,7C:21:0E:3E:6F:AF,37/70,-73,Unifi
20-09-12-16-27-10,A0:93:51:84:01:0F,25/70,-85,Unifi
20-09-12-16-27-10,58:AC:78:DF:EA:2F,41/70,-69,Unifi
20-09-12-16-27-10,A0:93:51:8D:CE:AF,25/70,-85,Unifi
20-09-12-16-27-10,78:72:5D:BE:F5:2F,29/70,-81,Unifi
20-09-12-16-27-10,E8:65:49:3E:D0:DF,32/70,-78,Unifi
20-09-12-16-27-10,E8:65:49:53:A5:40,35/70,-75,Unifi
20-09-12-16-27-10,58:AC:78:F4:AA:FF,38/70,-72,Unifi
20-09-12-16-27-10,58:AC:78:A3:8B:7F,40/70,-70,Unifi
20-09-12-16-27-10,78:72:5D:6F:DE:6F,24/70,-86,Unifi
20-09-12-16-27-10,58:AC:78:DF:EA:20,42/70,-68,Unifi
20-09-12-16-27-10,58:AC:78:F4:AA:F0,38/70,-72,Unifi
20-09-12-16-27-10,58:AC:78:F4:AB:EF,35/70,-75,Unifi
20-09-12-16-27-10,28:6F:7F:CC:0E:8F,24/70,-86,Unifi
20-09-12-16-27-10,00:A6:CA:FC:E6:6F,27/70,-83,Unifi
20-09-12-16-27-10,58:AC:78:C5:44:0F,45/70,-65,Unifi
20-09-12-16-27-10,00:2C:C8:01:DC:2F,23/70,-87,Unifi
20-09-12-16-27-10,58:AC:78:CC:2D:FF,48/70,-62,Unifi
20-09-12-16-27-10,58:AC:78:D2:7E:5F,37/70,-73,Unifi
20-09-12-16-27-10,58:AC:78:D2:7C:4F,25/70,-85,Unifi
