20-09-12-16-30-57,7C:21:0E:3E:68:2F,50/70,-60,Unifi
20-09-12-16-30-57,7C:21:0E:3E:6A:AF,28/70,-82,Unifi
20-09-12-16-30-57,58:AC:78:F4:AA:F0,36/70,-74,Unifi
20-09-12-16-30-57,78:72:5D:77:F2:EF,37/70,-73,Unifi
20-09-12-16-30-57,A0:93:51:8D:CE:AF,32/70,-78,Unifi
20-09-12-16-30-57,E8:65:49:3E:D0:DF,32/70,-78,Unifi
20-09-12-16-30-57,7C:21:0E:3E:6F:AF,27/70,-83,Unifi
20-09-12-16-30-57,78:72:5D:6F:DE:6F,35/70,-75,Unifi
20-09-12-16-30-57,7C:21:0E:3E:6F:A0,37/70,-73,Unifi
20-09-12-16-30-57,A0:3D:6F:5F:BF:4F,24/70,-86,Unifi
