20-09-12-16-35-40,7C:21:0E:3E:6A:AF,37/70,-73,Unifi
20-09-12-16-35-40,78:72:5D:77:F2:EF,32/70,-78,Unifi
20-09-12-16-35-40,A0:CF:5B:3D:59:AF,41/70,-69,Unifi
20-09-12-16-35-40,A0:93:51:8D:CE:AF,34/70,-76,Unifi
20-09-12-16-35-40,7C:21:0E:3E:6F:AF,31/70,-79,Unifi
20-09-12-16-35-40,58:AC:78:A3:8E:20,35/70,-75,Unifi
20-09-12-16-35-40,00:2C:C8:01:DC:2F,27/70,-83,Unifi
20-09-12-16-35-40,58:AC:78:DF:EA:20,27/70,-83,Unifi
20-09-12-16-35-40,E8:65:49:53:A5:40,30/70,-80,Unifi
20-09-12-16-35-40,A0:CF:5B:3D:7D:1F,23/70,-87,Unifi
20-09-12-16-35-40,7C:21:0E:3E:68:2F,53/70,-57,Unifi
20-09-12-16-35-40,78:72:5D:BE:F5:2F,32/70,-78,Unifi
20-09-12-16-35-40,78:72:5D:6F:DE:6F,28/70,-82,Unifi
