20-09-12-16-25-20,7C:21:0E:3E:68:2F,46/70,-64,Unifi
20-09-12-16-25-20,7C:21:0E:3E:6A:AF,68/70,-42,Unifi
20-09-12-16-25-20,58:AC:78:A3:8B:7F,39/70,-71,Unifi
20-09-12-16-25-20,7C:21:0E:3E:6F:AF,29/70,-81,Unifi
20-09-12-16-25-20,A0:93:51:8D:CE:AF,25/70,-85,Unifi
20-09-12-16-25-20,A0:93:51:84:01:0F,40/70,-70,Unifi
20-09-12-16-25-20,58:AC:78:C5:44:0F,42/70,-68,Unifi
20-09-12-16-25-20,58:AC:78:F4:B7:6F,38/70,-72,Unifi
20-09-12-16-25-20,A0:CF:5B:3C:13:6F,29/70,-81,Unifi
20-09-12-16-25-20,58:AC:78:A3:8D:8F,51/70,-59,Unifi
