20-09-12-16-33-30,7C:21:0E:3E:6A:AF,39/70,-71,Unifi
20-09-12-16-33-30,7C:21:0E:3E:6F:AF,36/70,-74,Unifi
20-09-12-16-33-30,7C:21:0E:3E:68:2F,39/70,-71,Unifi
20-09-12-16-33-30,A0:93:51:8D:CE:AF,34/70,-76,Unifi
20-09-12-16-33-30,78:72:5D:6F:DE:6F,30/70,-80,Unifi
20-09-12-16-33-30,58:AC:78:F4:B7:60,37/70,-73,Unifi
20-09-12-16-33-30,E8:65:49:53:9E:90,28/70,-82,Unifi
20-09-12-16-33-30,A0:93:51:84:01:0F,36/70,-74,Unifi
20-09-12-16-33-30,78:72:5D:77:F2:EF,39/70,-71,Unifi
20-09-12-16-33-30,58:AC:78:A3:8D:8F,41/70,-69,Unifi
20-09-12-16-33-30,7C:21:0E:3E:68:20,40/70,-70,Unifi
20-09-12-16-33-30,74:88:BB:26:16:2F,26/70,-84,Unifi
20-09-12-16-33-30,A0:93:51:8D:CE:A0,39/70,-71,Unifi
20-09-12-16-33-30,7C:21:0E:3E:6F:A0,32/70,-78,Unifi
20-09-12-16-33-30,70:DF:2F:C0:7C:2F,25/70,-85,Unifi
20-09-12-16-33-30,E8:65:49:53:9E:9F,25/70,-85,Unifi
