20-09-12-16-38-50,7C:21:0E:3E:6A:AF,44/70,-66,Unifi
20-09-12-16-38-50,7C:21:0E:3E:68:2F,35/70,-75,Unifi
20-09-12-16-38-50,A0:93:51:8D:CE:AF,37/70,-73,Unifi
20-09-12-16-38-50,7C:21:0E:3E:6F:AF,27/70,-83,Unifi
20-09-12-16-38-50,78:72:5D:6F:DE:6F,27/70,-83,Unifi
20-09-12-16-38-50,78:72:5D:BE:F5:2F,28/70,-82,Unifi
20-09-12-16-38-50,A0:93:51:84:01:00,34/70,-76,Unifi
20-09-12-16-38-50,58:AC:78:CC:2E:40,37/70,-73,Unifi
20-09-12-16-38-50,A0:93:51:84:01:0F,28/70,-82,Unifi
20-09-12-16-38-50,78:72:5D:77:F2:EF,30/70,-80,Unifi
20-09-12-16-38-50,A0:3D:6F:5F:BF:4F,28/70,-82,Unifi
20-09-12-16-38-50,A0:CF:5B:3D:59:AF,29/70,-81,Unifi
20-09-12-16-38-50,E8:65:49:3E:D0:DF,25/70,-85,Unifi
20-09-12-16-38-50,28:6F:7F:C5:32:4F,31/70,-79,Unifi
20-09-12-16-38-50,E8:65:49:53:A5:40,34/70,-76,Unifi
20-09-12-16-38-50,58:AC:78:A3:8D:3F,28/70,-82,Unifi
