20-09-12-16-24-26,7C:21:0E:3E:68:2F,41/70,-69,Unifi
20-09-12-16-24-26,58:AC:78:A3:8B:70,47/70,-63,Unifi
20-09-12-16-24-26,58:AC:78:D2:7C:3F,53/70,-57,Unifi
20-09-12-16-24-26,58:AC:78:F4:AB:5F,45/70,-65,Unifi
20-09-12-16-24-26,58:AC:78:CC:31:8F,26/70,-84,Unifi
20-09-12-16-24-26,7C:21:0E:3E:6A:AF,37/70,-73,Unifi
20-09-12-16-24-26,7C:21:0E:3E:6F:AF,36/70,-74,Unifi
20-09-12-16-24-26,78:72:5D:6F:DE:6F,32/70,-78,Unifi
20-09-12-16-24-26,78:72:5D:77:F2:EF,27/70,-83,Unifi
20-09-12-16-24-26,58:AC:78:A3:8B:7F,45/70,-65,Unifi
20-09-12-16-24-26,B4:DE:31:11:34:2F,27/70,-83,Unifi
