20-09-12-16-37-39,7C:21:0E:3E:6A:AF,44/70,-66,Unifi
20-09-12-16-37-39,7C:21:0E:3E:68:2F,42/70,-68,Unifi
20-09-12-16-37-39,58:AC:78:A3:8D:3F,24/70,-86,Unifi
20-09-12-16-37-39,A0:CF:5B:3D:59:AF,39/70,-71,Unifi
20-09-12-16-37-39,A0:93:51:8D:CE:AF,30/70,-80,Unifi
20-09-12-16-37-39,78:72:5D:BE:F5:2F,27/70,-83,Unifi
20-09-12-16-37-39,70:DF:2F:C0:7C:2F,25/70,-85,Unifi
20-09-12-16-37-39,7C:21:0E:3E:6F:AF,40/70,-70,Unifi
20-09-12-16-37-39,58:AC:78:F4:B7:60,36/70,-74,Unifi
20-09-12-16-37-39,58:AC:78:DF:EA:20,37/70,-73,Unifi
20-09-12-16-37-39,78:72:5D:77:F2:EF,34/70,-76,Unifi
20-09-12-16-37-39,28:6F:7F:C5:32:4F,31/70,-79,Unifi
20-09-12-16-37-39,78:72:5D:6F:DE:6F,29/70,-81,Unifi
20-09-12-16-37-39,58:AC:78:A3:8E:2F,25/70,-85,Unifi
