20-09-12-16-03-06,A0:CF:5B:3D:5F:90,43/70,-67,Unifi
20-09-12-16-03-06,38:ED:18:D0:EF:60,26/70,-84,Unifi
20-09-12-16-03-06,70:DF:2F:9C:47:4F,26/70,-84,Unifi
20-09-12-16-03-06,A0:CF:5B:3E:17:50,28/70,-82,Unifi
20-09-12-16-03-06,A0:CF:5B:3D:7F:D0,27/70,-83,Unifi
20-09-12-16-03-06,10:BD:18:F0:CA:B0,38/70,-72,Unifi
20-09-12-16-03-06,10:BD:18:C7:29:EF,30/70,-80,Unifi
20-09-12-16-03-06,10:BD:18:F0:CA:BF,29/70,-81,Unifi
20-09-12-16-03-06,10:BD:18:F0:C8:AF,34/70,-76,Unifi
20-09-12-16-03-06,A0:CF:5B:3D:83:7F,31/70,-79,Unifi
20-09-12-16-03-06,10:BD:18:C7:29:E0,33/70,-77,Unifi
