20-09-12-16-03-48,A0:CF:5B:3D:5F:90,36/70,-74,Unifi
20-09-12-16-03-48,38:ED:18:D0:EF:60,28/70,-82,Unifi
20-09-12-16-03-48,10:BD:18:C7:29:E0,27/70,-83,Unifi
20-09-12-16-03-48,A0:CF:5B:3E:17:50,34/70,-76,Unifi
20-09-12-16-03-48,A0:CF:5B:3F:69:30,33/70,-77,Unifi
20-09-12-16-03-48,10:BD:18:C7:27:50,36/70,-74,Unifi
20-09-12-16-03-48,10:BD:18:F0:CA:B0,35/70,-75,Unifi
20-09-12-16-03-48,10:BD:18:C7:27:5F,29/70,-81,Unifi
20-09-12-16-03-48,10:BD:18:F0:CA:BF,33/70,-77,Unifi
20-09-12-16-03-48,A0:CF:5B:3F:88:EF,29/70,-81,Unifi
20-09-12-16-03-48,10:BD:18:F0:C8:AF,37/70,-73,Unifi
20-09-12-16-03-48,A0:CF:5B:3D:83:7F,36/70,-74,Unifi
