20-09-12-15-58-37,10:BD:18:F0:CA:BF,38/70,-72,Unifi
20-09-12-15-58-37,A0:CF:5B:3D:5F:90,40/70,-70,Unifi
20-09-12-15-58-37,10:BD:18:C7:27:50,35/70,-75,Unifi
20-09-12-15-58-37,10:BD:18:C7:27:5F,30/70,-80,Unifi
20-09-12-15-58-37,A0:CF:5B:3D:5F:9F,32/70,-78,Unifi
20-09-12-15-58-37,A0:CF:5B:3D:7F:90,26/70,-84,Unifi
20-09-12-15-58-37,10:BD:18:C7:29:E0,28/70,-82,Unifi
20-09-12-15-58-37,10:BD:18:F0:CA:B0,44/70,-66,Unifi
20-09-12-15-58-37,A0:CF:5B:3F:69:30,36/70,-74,Unifi
20-09-12-15-58-37,38:ED:18:D0:EF:60,31/70,-79,Unifi
20-09-12-15-58-37,10:BD:18:C7:29:EF,29/70,-81,Unifi
20-09-12-15-58-37,28:6F:7F:90:B2:6F,24/70,-86,Unifi
