20-09-12-15-57-49,10:BD:18:F0:C8:A0,31/70,-79,Unifi
20-09-12-15-57-49,10:BD:18:F0:CA:BF,37/70,-73,Unifi
20-09-12-15-57-49,A0:CF:5B:3D:5F:90,36/70,-74,Unifi
20-09-12-15-57-49,10:BD:18:C7:29:E0,34/70,-76,Unifi
20-09-12-15-57-49,38:ED:18:D0:EF:60,26/70,-84,Unifi
20-09-12-15-57-49,10:BD:18:F0:CA:B0,33/70,-77,Unifi
20-09-12-15-57-49,A0:CF:5B:3E:17:50,42/70,-68,Unifi
20-09-12-15-57-49,A0:CF:5B:3F:69:30,33/70,-77,Unifi
20-09-12-15-57-49,10:BD:18:C7:27:50,33/70,-77,Unifi
20-09-12-15-57-49,10:BD:18:C7:27:5F,27/70,-83,Unifi
