20-09-12-15-59-07,10:BD:18:F0:CA:BF,40/70,-70,Unifi
20-09-12-15-59-07,A0:CF:5B:3D:5F:90,36/70,-74,Unifi
20-09-12-15-59-07,10:BD:18:C7:27:50,34/70,-76,Unifi
20-09-12-15-59-07,10:BD:18:C7:27:5F,30/70,-80,Unifi
20-09-12-15-59-07,A0:CF:5B:3D:7F:90,36/70,-74,Unifi
20-09-12-15-59-07,10:BD:18:F0:CA:B0,38/70,-72,Unifi
20-09-12-15-59-07,A0:CF:5B:3F:69:30,35/70,-75,Unifi
20-09-12-15-59-07,38:ED:18:D0:EF:60,34/70,-76,Unifi
20-09-12-15-59-07,40:CE:24:C4:DB:20,29/70,-81,Unifi
20-09-12-15-59-07,A0:CF:5B:3F:69:3F,29/70,-81,Unifi
