20-09-12-16-00-34,10:BD:18:F0:C8:AF,22/70,-88,Unifi
20-09-12-16-00-34,10:BD:18:C7:27:50,31/70,-79,Unifi
20-09-12-16-00-34,10:BD:18:F0:CA:BF,27/70,-83,Unifi
20-09-12-16-00-34,10:BD:18:C7:27:5F,28/70,-82,Unifi
20-09-12-16-00-34,A0:CF:5B:3E:17:50,41/70,-69,Unifi
20-09-12-16-00-34,10:BD:18:C7:29:E0,24/70,-86,Unifi
20-09-12-16-00-34,A0:CF:5B:3D:83:70,28/70,-82,Unifi
20-09-12-16-00-34,70:DF:2F:9C:47:4F,31/70,-79,Unifi
20-09-12-16-00-34,10:BD:18:C7:29:EF,30/70,-80,Unifi
20-09-12-16-00-34,A0:CF:5B:3E:17:5F,28/70,-82,Unifi
