20-09-12-15-58-15,10:BD:18:F0:CA:BF,33/70,-77,Unifi
20-09-12-15-58-15,A0:CF:5B:3D:5F:90,37/70,-73,Unifi
20-09-12-15-58-15,10:BD:18:C7:29:E0,35/70,-75,Unifi
20-09-12-15-58-15,38:ED:18:D0:EF:60,32/70,-78,Unifi
20-09-12-15-58-15,10:BD:18:F0:CA:B0,32/70,-78,Unifi
20-09-12-15-58-15,A0:CF:5B:3E:17:50,42/70,-68,Unifi
20-09-12-15-58-15,A0:CF:5B:3F:69:30,37/70,-73,Unifi
20-09-12-15-58-15,10:BD:18:C7:27:50,38/70,-72,Unifi
20-09-12-15-58-15,10:BD:18:C7:27:5F,32/70,-78,Unifi
20-09-12-15-58-15,A0:CF:5B:3D:5F:9F,32/70,-78,Unifi
