20-09-12-15-49-07,A0:CF:5B:3D:5F:90,43/70,-67,Unifi
20-09-12-15-49-07,A0:CF:5B:3D:5F:9F,29/70,-81,Unifi
20-09-12-15-49-07,40:CE:24:C4:DB:2F,30/70,-80,Unifi
20-09-12-15-49-07,40:CE:24:C4:DB:20,33/70,-77,Unifi
20-09-12-15-49-07,A0:CF:5B:3E:16:B0,36/70,-74,Unifi
20-09-12-15-49-07,A0:CF:5B:3F:69:30,49/70,-61,Unifi
20-09-12-15-49-07,40:CE:24:85:C4:0F,32/70,-78,Unifi
20-09-12-15-49-07,A0:CF:5B:3F:87:E0,26/70,-84,Unifi
20-09-12-15-49-07,A0:CF:5B:3E:16:BF,38/70,-72,Unifi
20-09-12-15-49-07,A0:CF:5B:3F:69:3F,33/70,-77,Unifi
20-09-12-15-49-07,70:DF:2F:9C:47:4F,24/70,-86,Unifi
