20-09-15-17-38-54,7C:21:0E:3E:6A:6F,30/70,-80,Unifi
20-09-15-17-38-54,58:AC:78:D2:7A:DF,39/70,-71,Unifi
20-09-15-17-38-54,A0:CF:5B:3D:68:BF,25/70,-85,Unifi
20-09-15-17-38-54,58:AC:78:CC:31:8F,26/70,-84,Unifi
20-09-15-17-38-54,08:EC:F5:B9:28:4F,24/70,-86,Unifi
20-09-15-17-38-54,A0:CF:5B:3D:79:EF,36/70,-74,Unifi
20-09-15-17-38-54,58:AC:78:CC:2D:CF,47/70,-63,Unifi
20-09-15-17-38-54,00:2A:10:8B:BF:6F,26/70,-84,Unifi
20-09-15-17-38-54,40:CE:24:E2:E2:0F,30/70,-80,Unifi
20-09-15-17-38-54,58:AC:78:C5:44:1F,42/70,-68,Unifi
20-09-15-17-38-54,58:AC:78:F4:B7:6F,38/70,-72,Unifi
20-09-15-17-38-54,00:2A:10:8F:DF:7F,34/70,-76,Unifi
