lat,lon,time,bssid,quality,rssi,essid
-31.979259,115.818063,20-09-15-17-37-23,00:2A:10:8F:E0:00,35/70,-75,Unifi
-31.979259,115.818063,20-09-15-17-37-23,A0:CF:5B:3C:31:FF,26/70,-84,Unifi
-31.979259,115.81801,20-09-15-17-38-02,7C:21:0E:3E:6A:CF,29/70,-81,Unifi
-31.979259,115.81801,20-09-15-17-38-02,7C:21:0E:3E:6A:6F,32/70,-78,Unifi
-31.979259,115.81801,20-09-15-17-38-02,00:2A:10:8F:E0:0F,25/70,-85,Unifi
-31.979259,115.817957,20-09-15-17-38-15,7C:21:0E:3E:6A:CF,29/70,-81,Unifi
-31.979259,115.817957,20-09-15-17-38-15,7C:21:0E:3E:6A:6F,43/70,-67,Unifi
-31.979259,115.817957,20-09-15-17-38-15,00:2A:10:8F:E0:0F,26/70,-84,Unifi
-31.979259,115.817904,20-09-15-17-38-29,7C:21:0E:3E:6A:CF,31/70,-79,Unifi
-31.979259,115.817904,20-09-15-17-38-29,7C:21:0E:3E:6A:6F,38/70,-72,Unifi
-31.979259,115.817904,20-09-15-17-38-29,00:2A:10:8F:E0:0F,25/70,-85,Unifi
-31.979259,115.817904,20-09-15-17-38-29,58:AC:78:F4:AC:50,56/70,-54,Unifi
-31.979259,115.817904,20-09-15-17-38-29,58:AC:78:F4:AC:5F,54/70,-56,Unifi
-31.979259,115.817904,20-09-15-17-38-29,58:AC:78:D2:7A:DF,39/70,-71,Unifi
-31.979259,115.817904,20-09-15-17-38-29,A0:CF:5B:3D:68:BF,28/70,-82,Unifi
-31.979259,115.817904,20-09-15-17-38-29,58:AC:78:CC:31:8F,27/70,-83,Unifi
-31.979259,115.817851,20-09-15-17-38-36,7C:21:0E:3E:6A:CF,31/70,-79,Unifi
-31.979259,115.817851,20-09-15-17-38-36,7C:21:0E:3E:6A:6F,37/70,-73,Unifi
-31.979259,115.817851,20-09-15-17-38-36,58:AC:78:F4:AC:50,56/70,-54,Unifi
-31.979259,115.817851,20-09-15-17-38-36,58:AC:78:F4:AC:5F,44/70,-66,Unifi
-31.979259,115.817851,20-09-15-17-38-36,58:AC:78:D2:7A:DF,39/70,-71,Unifi
-31.979259,115.817851,20-09-15-17-38-36,A0:CF:5B:3D:68:BF,24/70,-86,Unifi
-31.979259,115.817851,20-09-15-17-38-36,58:AC:78:CC:31:8F,26/70,-84,Unifi
-31.979259,115.817798,20-09-15-17-38-46,7C:21:0E:3E:6A:CF,31/70,-79,Unifi
-31.979259,115.817798,20-09-15-17-38-46,7C:21:0E:3E:6A:6F,30/70,-80,Unifi
-31.979259,115.817798,20-09-15-17-38-46,58:AC:78:F4:AC:50,56/70,-54,Unifi
-31.979259,115.817798,20-09-15-17-38-46,58:AC:78:F4:AC:5F,38/70,-72,Unifi
-31.979259,115.817798,20-09-15-17-38-46,58:AC:78:D2:7A:DF,39/70,-71,Unifi
-31.979259,115.817798,20-09-15-17-38-46,A0:CF:5B:3D:68:BF,24/70,-86,Unifi
-31.979259,115.817798,20-09-15-17-38-46,58:AC:78:CC:31:8F,26/70,-84,Unifi
-31.979259,115.817798,20-09-15-17-38-46,08:EC:F5:B9:28:4F,24/70,-86,Unifi
-31.979259,115.817798,20-09-15-17-38-46,A0:CF:5B:3D:79:EF,30/70,-80,Unifi
-31.979259,115.817745,20-09-15-17-38-54,7C:21:0E:3E:6A:6F,30/70,-80,Unifi
-31.979259,115.817745,20-09-15-17-38-54,58:AC:78:D2:7A:DF,39/70,-71,Unifi
-31.979259,115.817745,20-09-15-17-38-54,A0:CF:5B:3D:68:BF,25/70,-85,Unifi
-31.979259,115.817745,20-09-15-17-38-54,58:AC:78:CC:31:8F,26/70,-84,Unifi
-31.979259,115.817745,20-09-15-17-38-54,08:EC:F5:B9:28:4F,24/70,-86,Unifi
-31.979259,115.817745,20-09-15-17-38-54,A0:CF:5B:3D:79:EF,36/70,-74,Unifi
-31.979259,115.817745,20-09-15-17-38-54,58:AC:78:CC:2D:CF,47/70,-63,Unifi
-31.979259,115.817745,20-09-15-17-38-54,00:2A:10:8B:BF:6F,26/70,-84,Unifi
-31.979259,115.817745,20-09-15-17-38-54,40:CE:24:E2:E2:0F,30/70,-80,Unifi
-31.979259,115.817745,20-09-15-17-38-54,58:AC:78:C5:44:1F,42/70,-68,Unifi
-31.979259,115.817745,20-09-15-17-38-54,58:AC:78:F4:B7:6F,38/70,-72,Unifi
-31.979259,115.817745,20-09-15-17-38-54,00:2A:10:8F:DF:7F,34/70,-76,Unifi
-31.979259,115.817692,20-09-15-17-39-31,7C:21:0E:3E:6A:6F,31/70,-79,Unifi
-31.979259,115.817692,20-09-15-17-39-31,A0:CF:5B:3D:79:EF,28/70,-82,Unifi
-31.979259,115.817692,20-09-15-17-39-31,00:2A:10:8F:F7:5F,26/70,-84,Unifi
-31.979259,115.817692,20-09-15-17-39-31,58:AC:78:CC:31:8F,30/70,-80,Unifi
-31.979259,115.817692,20-09-15-17-39-31,58:AC:78:D2:7A:DF,38/70,-72,Unifi
-31.979259,115.817639,20-09-15-17-39-45,7C:21:0E:3E:6A:6F,32/70,-78,Unifi
-31.979259,115.817639,20-09-15-17-39-45,A0:CF:5B:3D:79:EF,27/70,-83,Unifi
-31.979259,115.817639,20-09-15-17-39-45,00:2A:10:8F:F7:5F,26/70,-84,Unifi
-31.979259,115.817639,20-09-15-17-39-45,00:2A:10:8F:E1:CF,29/70,-81,Unifi
-31.979259,115.817639,20-09-15-17-39-45,A0:CF:5B:00:D1:3F,33/70,-77,Unifi
-31.979259,115.817586,20-09-15-17-40-01,7C:21:0E:3E:6A:6F,33/70,-77,Unifi
-31.979259,115.817586,20-09-15-17-40-01,A0:CF:5B:3D:79:EF,27/70,-83,Unifi
-31.979259,115.817586,20-09-15-17-40-01,00:2A:10:8F:F7:5F,26/70,-84,Unifi
-31.979259,115.817586,20-09-15-17-40-01,00:2A:10:8F:E1:CF,28/70,-82,Unifi
-31.979259,115.817586,20-09-15-17-40-01,00:2A:10:8F:F6:EF,24/70,-86,Unifi
-31.979259,115.817586,20-09-15-17-40-01,A0:CF:5B:00:D1:3F,27/70,-83,Unifi
-31.979259,115.817533,20-09-15-17-40-09,7C:21:0E:3E:6A:6F,31/70,-79,Unifi
-31.979259,115.817533,20-09-15-17-40-09,A0:CF:5B:3D:79:EF,27/70,-83,Unifi
-31.979259,115.817533,20-09-15-17-40-09,00:2A:10:8F:F7:5F,31/70,-79,Unifi
-31.979259,115.817533,20-09-15-17-40-09,00:2A:10:8F:E1:CF,28/70,-82,Unifi
-31.979259,115.817533,20-09-15-17-40-09,A0:CF:5B:00:D1:3F,29/70,-81,Unifi
-31.979259,115.817533,20-09-15-17-40-09,00:2A:10:8F:E1:C0,29/70,-81,Unifi
-31.979259,115.817533,20-09-15-17-40-09,A0:CF:5B:00:D1:30,30/70,-80,Unifi
-31.979259,115.817533,20-09-15-17-40-09,A0:CF:5B:3F:85:3F,26/70,-84,Unifi
-31.979259,115.817533,20-09-15-17-40-09,00:2A:10:8F:F7:50,26/70,-84,Unifi
-31.979259,115.817533,20-09-15-17-40-09,08:EC:F5:B9:28:4F,24/70,-86,Unifi
-31.979259,115.81748,20-09-15-17-40-24,7C:21:0E:3E:6A:6F,31/70,-79,Unifi
-31.979259,115.81748,20-09-15-17-40-24,A0:CF:5B:3D:79:EF,27/70,-83,Unifi
-31.979259,115.81748,20-09-15-17-40-24,00:2A:10:8F:F7:5F,25/70,-85,Unifi
-31.979259,115.81748,20-09-15-17-40-24,00:2A:10:8F:E1:CF,29/70,-81,Unifi
-31.979259,115.81748,20-09-15-17-40-24,A0:CF:5B:00:D1:3F,31/70,-79,Unifi
-31.979259,115.81748,20-09-15-17-40-24,00:2A:10:8F:E1:C0,29/70,-81,Unifi
-31.979259,115.81748,20-09-15-17-40-24,A0:CF:5B:00:D1:30,30/70,-80,Unifi
-31.979259,115.81748,20-09-15-17-40-24,A0:CF:5B:3F:85:3F,26/70,-84,Unifi
-31.979259,115.81748,20-09-15-17-40-24,00:2A:10:8F:F7:50,26/70,-84,Unifi
-31.979259,115.81748,20-09-15-17-40-24,08:EC:F5:B9:28:4F,24/70,-86,Unifi
-31.979259,115.81748,20-09-15-17-40-24,A0:CF:5B:3D:5E:FF,27/70,-83,Unifi
-31.979259,115.81748,20-09-15-17-40-24,A0:CF:5B:3D:5E:F0,37/70,-73,Unifi
-31.979259,115.817427,20-09-15-17-40-32,7C:21:0E:3E:6A:6F,31/70,-79,Unifi
-31.979259,115.817427,20-09-15-17-40-32,00:2A:10:8F:F7:5F,25/70,-85,Unifi
-31.979259,115.817427,20-09-15-17-40-32,00:2A:10:8F:E1:CF,42/70,-68,Unifi
-31.979259,115.817427,20-09-15-17-40-32,A0:CF:5B:00:D1:3F,33/70,-77,Unifi
-31.979259,115.817427,20-09-15-17-40-32,00:2A:10:8F:E1:C0,48/70,-62,Unifi
-31.979259,115.817427,20-09-15-17-40-32,A0:CF:5B:00:D1:30,30/70,-80,Unifi
-31.979259,115.817427,20-09-15-17-40-32,A0:CF:5B:3F:85:3F,26/70,-84,Unifi
-31.979259,115.817427,20-09-15-17-40-32,00:2A:10:8F:F7:50,36/70,-74,Unifi
-31.979259,115.817427,20-09-15-17-40-32,08:EC:F5:B9:28:4F,24/70,-86,Unifi
-31.979259,115.817427,20-09-15-17-40-32,A0:CF:5B:3D:5E:FF,26/70,-84,Unifi
-31.979259,115.817427,20-09-15-17-40-32,A0:CF:5B:3D:5E:F0,37/70,-73,Unifi
-31.979259,115.817427,20-09-15-17-40-32,00:2A:10:82:E2:AF,29/70,-81,Unifi
