20-09-15-17-28-17,7C:21:0E:3E:6A:6F,64/70,-46,Unifi
20-09-15-17-28-17,A0:CF:5B:3F:85:00,29/70,-81,Unifi
20-09-15-17-28-17,A0:CF:5B:3E:3B:20,32/70,-78,Unifi
20-09-15-17-28-17,2C:33:11:74:69:6F,25/70,-85,Unifi
20-09-15-17-28-17,A0:CF:5B:3F:85:0F,28/70,-82,Unifi
20-09-15-17-28-17,A0:CF:5B:3C:41:CF,36/70,-74,Unifi
20-09-15-17-28-17,70:DF:2F:C0:7E:6F,26/70,-84,Unifi
20-09-15-17-28-17,40:CE:24:E2:E2:0F,27/70,-83,Unifi
20-09-15-17-28-17,A0:CF:5B:3F:8A:6F,34/70,-76,Unifi
20-09-15-17-28-17,7C:21:0E:3E:68:AF,29/70,-81,Unifi
