lat,lon,time,bssid,quality,rssi,essid
-31.979983,115.818735,20-09-15-17-28-44,A0:CF:5B:3E:3B:2F,38/70,-72,Unifi
-31.979983,115.818735,20-09-15-17-28-44,A0:CF:5B:3F:85:0F,32/70,-78,Unifi
-31.979938,115.818735,20-09-15-17-28-54,7C:21:0E:3E:6A:6F,47/70,-63,Unifi
-31.979938,115.818735,20-09-15-17-28-54,7C:21:0E:3E:68:AF,48/70,-62,Unifi
-31.979938,115.818735,20-09-15-17-28-54,A0:CF:5B:3E:3B:2F,38/70,-72,Unifi
-31.979938,115.818735,20-09-15-17-28-54,A0:CF:5B:3F:85:0F,32/70,-78,Unifi
-31.979938,115.818735,20-09-15-17-28-54,7C:21:0E:3E:6A:60,38/70,-72,Unifi
-31.979893,115.818735,20-09-15-17-29-05,7C:21:0E:3E:6A:6F,47/70,-63,Unifi
-31.979893,115.818735,20-09-15-17-29-05,7C:21:0E:3E:68:AF,45/70,-65,Unifi
-31.979893,115.818735,20-09-15-17-29-05,A0:CF:5B:3E:3B:2F,38/70,-72,Unifi
-31.979893,115.818735,20-09-15-17-29-05,A0:CF:5B:3F:85:0F,32/70,-78,Unifi
-31.979893,115.818735,20-09-15-17-29-05,7C:21:0E:3E:6A:60,38/70,-72,Unifi
-31.979893,115.818735,20-09-15-17-29-05,A0:CF:5B:3F:64:5F,48/70,-62,Unifi
-31.979893,115.818735,20-09-15-17-29-05,68:9C:E2:A2:B9:CF,28/70,-82,Unifi
-31.979893,115.818735,20-09-15-17-29-05,68:9C:E2:D2:C3:EF,26/70,-84,Unifi
-31.979848,115.818735,20-09-15-17-29-44,7C:21:0E:3E:6A:6F,56/70,-54,Unifi
-31.979848,115.818735,20-09-15-17-29-44,7C:21:0E:3E:6A:60,36/70,-74,Unifi
-31.979848,115.818735,20-09-15-17-29-44,A0:CF:5B:3F:64:50,27/70,-83,Unifi
-31.979848,115.818735,20-09-15-17-29-44,A0:CF:5B:3F:85:00,26/70,-84,Unifi
-31.979848,115.818735,20-09-15-17-29-44,A0:CF:5B:3E:3B:20,32/70,-78,Unifi
-31.979848,115.818735,20-09-15-17-29-44,A0:CF:5B:3F:64:5F,32/70,-78,Unifi
-31.979848,115.818735,20-09-15-17-29-44,2C:33:11:6A:30:4F,26/70,-84,Unifi
-31.979848,115.818735,20-09-15-17-29-44,A0:CF:5B:3F:85:0F,30/70,-80,Unifi
-31.979848,115.818735,20-09-15-17-29-44,7C:21:0E:3E:68:AF,44/70,-66,Unifi
-31.979803,115.818735,20-09-15-17-29-57,7C:21:0E:3E:6A:6F,56/70,-54,Unifi
-31.979803,115.818735,20-09-15-17-29-57,7C:21:0E:3E:6A:60,32/70,-78,Unifi
-31.979803,115.818735,20-09-15-17-29-57,A0:CF:5B:3F:64:50,27/70,-83,Unifi
-31.979803,115.818735,20-09-15-17-29-57,A0:CF:5B:3F:85:00,34/70,-76,Unifi
-31.979803,115.818735,20-09-15-17-29-57,A0:CF:5B:3E:3B:20,32/70,-78,Unifi
-31.979803,115.818735,20-09-15-17-29-57,A0:CF:5B:3F:64:5F,32/70,-78,Unifi
-31.979803,115.818735,20-09-15-17-29-57,2C:33:11:6A:30:4F,27/70,-83,Unifi
-31.979803,115.818735,20-09-15-17-29-57,A0:CF:5B:3F:85:0F,30/70,-80,Unifi
-31.979803,115.818735,20-09-15-17-29-57,7C:21:0E:3E:68:AF,38/70,-72,Unifi
-31.979803,115.818735,20-09-15-17-29-57,70:DF:2F:C6:59:2F,25/70,-85,Unifi
-31.979758,115.818735,20-09-15-17-30-11,7C:21:0E:3E:6A:6F,54/70,-56,Unifi
-31.979758,115.818735,20-09-15-17-30-11,7C:21:0E:3E:6A:60,32/70,-78,Unifi
-31.979758,115.818735,20-09-15-17-30-11,A0:CF:5B:3F:64:50,27/70,-83,Unifi
-31.979758,115.818735,20-09-15-17-30-11,A0:CF:5B:3F:85:00,31/70,-79,Unifi
-31.979758,115.818735,20-09-15-17-30-11,A0:CF:5B:3E:3B:20,32/70,-78,Unifi
-31.979758,115.818735,20-09-15-17-30-11,A0:CF:5B:3F:64:5F,32/70,-78,Unifi
-31.979758,115.818735,20-09-15-17-30-11,2C:33:11:6A:30:4F,27/70,-83,Unifi
-31.979758,115.818735,20-09-15-17-30-11,A0:CF:5B:3F:85:0F,30/70,-80,Unifi
-31.979758,115.818735,20-09-15-17-30-11,7C:21:0E:3E:68:AF,35/70,-75,Unifi
-31.979758,115.818735,20-09-15-17-30-11,70:DF:2F:C6:59:2F,25/70,-85,Unifi
-31.979758,115.818735,20-09-15-17-30-11,A0:CF:5B:3C:2E:B0,22/70,-88,Unifi
-31.979758,115.818735,20-09-15-17-30-11,A0:CF:5B:3D:5A:7F,26/70,-84,Unifi
