lat,lon,time,bssid,quality,rssi,essid
-31.977405,115.818257,20-09-15-18-03-12,7C:21:0E:3E:6F:AF,25/70,-85,Unifi
-31.97745,115.818257,20-09-15-18-03-24,A0:CF:5B:3F:85:FF,34/70,-76,Unifi
-31.97745,115.818257,20-09-15-18-03-24,00:A2:EE:F5:9C:CF,26/70,-84,Unifi
-31.97745,115.818257,20-09-15-18-03-24,A0:CF:5B:3C:2E:6F,36/70,-74,Unifi
-31.97745,115.818257,20-09-15-18-03-24,00:A2:EE:F5:9C:C0,25/70,-85,Unifi
-31.97745,115.818257,20-09-15-18-03-24,7C:21:0E:3E:6F:AF,25/70,-85,Unifi
-31.97745,115.818257,20-09-15-18-03-24,2C:33:11:5D:90:2F,25/70,-85,Unifi
-31.977495,115.818257,20-09-15-18-03-33,A0:CF:5B:3F:85:FF,34/70,-76,Unifi
-31.977495,115.818257,20-09-15-18-03-33,00:A2:EE:F5:9C:CF,26/70,-84,Unifi
-31.977495,115.818257,20-09-15-18-03-33,A0:CF:5B:3C:2E:6F,36/70,-74,Unifi
-31.977495,115.818257,20-09-15-18-03-33,00:A2:EE:F5:9C:C0,25/70,-85,Unifi
-31.977495,115.818257,20-09-15-18-03-33,7C:21:0E:3E:6F:AF,26/70,-84,Unifi
-31.977495,115.818257,20-09-15-18-03-33,2C:33:11:5D:90:2F,25/70,-85,Unifi
-31.977495,115.818257,20-09-15-18-03-33,7C:21:0E:3E:6F:A0,26/70,-84,Unifi
-31.97754,115.818257,20-09-15-18-03-40,00:A2:EE:F5:9C:C0,25/70,-85,Unifi
-31.97754,115.818257,20-09-15-18-03-40,7C:21:0E:3E:6F:AF,27/70,-83,Unifi
-31.97754,115.818257,20-09-15-18-03-40,2C:33:11:5D:90:2F,25/70,-85,Unifi
-31.97754,115.818257,20-09-15-18-03-40,7C:21:0E:3E:6F:A0,26/70,-84,Unifi
-31.977585,115.818257,20-09-15-18-04-03,7C:21:0E:3E:6F:AF,32/70,-78,Unifi
-31.97763,115.818257,20-09-15-18-04-12,7C:21:0E:3E:6F:AF,27/70,-83,Unifi
-31.97763,115.818257,20-09-15-18-04-12,2C:33:11:5D:90:2F,25/70,-85,Unifi
-31.97763,115.818257,20-09-15-18-04-12,7C:21:0E:3E:6A:AF,25/70,-85,Unifi
-31.977675,115.818257,20-09-15-18-04-44,7C:21:0E:3E:6F:AF,32/70,-78,Unifi
-31.977675,115.818257,20-09-15-18-04-44,7C:21:0E:3E:6A:AF,29/70,-81,Unifi
-31.977675,115.818257,20-09-15-18-04-44,D8:B1:90:9E:E5:DF,27/70,-83,Unifi
-31.97772,115.818257,20-09-15-18-04-55,7C:21:0E:3E:6F:AF,30/70,-80,Unifi
-31.97772,115.818257,20-09-15-18-04-55,7C:21:0E:3E:6A:AF,29/70,-81,Unifi
-31.97772,115.818257,20-09-15-18-04-55,D8:B1:90:9E:E5:DF,27/70,-83,Unifi
-31.97772,115.818257,20-09-15-18-04-55,00:2C:C8:42:B3:8F,26/70,-84,Unifi
-31.97772,115.818257,20-09-15-18-04-55,00:A6:CA:FC:E6:6F,27/70,-83,Unifi
-31.977765,115.818257,20-09-15-18-05-05,7C:21:0E:3E:6F:AF,33/70,-77,Unifi
-31.977765,115.818257,20-09-15-18-05-05,7C:21:0E:3E:6A:AF,24/70,-86,Unifi
-31.977765,115.818257,20-09-15-18-05-05,D8:B1:90:9E:E5:DF,27/70,-83,Unifi
-31.977765,115.818257,20-09-15-18-05-05,00:2C:C8:42:B3:8F,27/70,-83,Unifi
-31.977765,115.818257,20-09-15-18-05-05,00:A6:CA:FC:E6:6F,27/70,-83,Unifi
-31.97781,115.818257,20-09-15-18-05-16,7C:21:0E:3E:6F:AF,40/70,-70,Unifi
-31.97781,115.818257,20-09-15-18-05-16,7C:21:0E:3E:6A:AF,29/70,-81,Unifi
-31.97781,115.818257,20-09-15-18-05-16,00:2C:C8:42:B3:8F,27/70,-83,Unifi
-31.97781,115.818257,20-09-15-18-05-16,00:A6:CA:FC:E6:6F,27/70,-83,Unifi
-31.977855,115.818257,20-09-15-18-05-25,7C:21:0E:3E:6F:AF,36/70,-74,Unifi
-31.977855,115.818257,20-09-15-18-05-25,7C:21:0E:3E:6A:AF,26/70,-84,Unifi
-31.977855,115.818257,20-09-15-18-05-25,00:2C:C8:42:B3:8F,27/70,-83,Unifi
-31.977855,115.818257,20-09-15-18-05-25,00:A6:CA:FC:E6:6F,26/70,-84,Unifi
-31.977855,115.818257,20-09-15-18-05-25,7C:21:0E:3E:68:2F,29/70,-81,Unifi
-31.9779,115.818257,20-09-15-18-05-33,7C:21:0E:3E:6F:AF,31/70,-79,Unifi
-31.9779,115.818257,20-09-15-18-05-33,7C:21:0E:3E:6A:AF,26/70,-84,Unifi
-31.9779,115.818257,20-09-15-18-05-33,00:2C:C8:42:B3:8F,25/70,-85,Unifi
-31.9779,115.818257,20-09-15-18-05-33,00:A6:CA:FC:E6:6F,39/70,-71,Unifi
-31.9779,115.818257,20-09-15-18-05-33,7C:21:0E:3E:68:2F,29/70,-81,Unifi
-31.977945,115.818257,20-09-15-18-06-01,7C:21:0E:3E:6F:AF,42/70,-68,Unifi
-31.977945,115.818257,20-09-15-18-06-01,7C:21:0E:3E:6A:AF,40/70,-70,Unifi
-31.977945,115.818257,20-09-15-18-06-01,00:2C:C8:42:B3:8F,25/70,-85,Unifi
-31.977945,115.818257,20-09-15-18-06-01,00:A6:CA:FC:E6:6F,27/70,-83,Unifi
-31.977945,115.818257,20-09-15-18-06-01,7C:21:0E:3E:68:2F,29/70,-81,Unifi
-31.977945,115.818257,20-09-15-18-06-01,A0:CF:5B:3D:59:A0,25/70,-85,Unifi
-31.977945,115.818257,20-09-15-18-06-01,A0:3D:6F:5F:BF:4F,25/70,-85,Unifi
-31.97799,115.818257,20-09-15-18-06-11,7C:21:0E:3E:6F:AF,38/70,-72,Unifi
-31.97799,115.818257,20-09-15-18-06-11,7C:21:0E:3E:6A:AF,43/70,-67,Unifi
-31.97799,115.818257,20-09-15-18-06-11,00:A6:CA:FC:E6:6F,27/70,-83,Unifi
-31.97799,115.818257,20-09-15-18-06-11,7C:21:0E:3E:68:2F,29/70,-81,Unifi
-31.97799,115.818257,20-09-15-18-06-11,A0:CF:5B:3D:59:A0,25/70,-85,Unifi
-31.97799,115.818257,20-09-15-18-06-11,A0:3D:6F:5F:BF:4F,25/70,-85,Unifi
-31.978035,115.818257,20-09-15-18-06-19,7C:21:0E:3E:6F:AF,39/70,-71,Unifi
-31.978035,115.818257,20-09-15-18-06-19,7C:21:0E:3E:6A:AF,43/70,-67,Unifi
-31.978035,115.818257,20-09-15-18-06-19,00:A6:CA:FC:E6:6F,27/70,-83,Unifi
-31.978035,115.818257,20-09-15-18-06-19,A0:3D:6F:5F:BF:4F,25/70,-85,Unifi
-31.978035,115.818257,20-09-15-18-06-19,28:6F:7F:C5:32:4F,37/70,-73,Unifi
-31.978035,115.818257,20-09-15-18-06-19,28:6F:7F:CB:FB:4F,32/70,-78,Unifi
-31.978035,115.818257,20-09-15-18-06-19,A0:CF:5B:3D:59:AF,35/70,-75,Unifi
-31.978035,115.818257,20-09-15-18-06-19,00:2C:C8:01:DC:2F,28/70,-82,Unifi
-31.97808,115.818257,20-09-15-18-06-27,7C:21:0E:3E:6F:AF,44/70,-66,Unifi
-31.97808,115.818257,20-09-15-18-06-27,7C:21:0E:3E:6A:AF,37/70,-73,Unifi
-31.97808,115.818257,20-09-15-18-06-27,00:A6:CA:FC:E6:6F,37/70,-73,Unifi
-31.97808,115.818257,20-09-15-18-06-27,A0:3D:6F:5F:BF:4F,38/70,-72,Unifi
-31.97808,115.818257,20-09-15-18-06-27,28:6F:7F:C5:32:4F,37/70,-73,Unifi
-31.97808,115.818257,20-09-15-18-06-27,28:6F:7F:CB:FB:4F,35/70,-75,Unifi
-31.97808,115.818257,20-09-15-18-06-27,A0:CF:5B:3D:59:AF,37/70,-73,Unifi
-31.97808,115.818257,20-09-15-18-06-27,00:2C:C8:01:DC:2F,40/70,-70,Unifi
-31.97808,115.818257,20-09-15-18-06-27,A0:CF:5B:3D:59:A0,35/70,-75,Unifi
-31.978125,115.818257,20-09-15-18-06-35,7C:21:0E:3E:6F:AF,47/70,-63,Unifi
-31.978125,115.818257,20-09-15-18-06-35,7C:21:0E:3E:6A:AF,41/70,-69,Unifi
-31.978125,115.818257,20-09-15-18-06-35,00:A6:CA:FC:E6:6F,43/70,-67,Unifi
-31.978125,115.818257,20-09-15-18-06-35,A0:3D:6F:5F:BF:4F,38/70,-72,Unifi
-31.978125,115.818257,20-09-15-18-06-35,28:6F:7F:C5:32:4F,39/70,-71,Unifi
-31.978125,115.818257,20-09-15-18-06-35,28:6F:7F:CB:FB:4F,34/70,-76,Unifi
-31.978125,115.818257,20-09-15-18-06-35,A0:CF:5B:3D:59:AF,33/70,-77,Unifi
-31.978125,115.818257,20-09-15-18-06-35,00:2C:C8:01:DC:2F,45/70,-65,Unifi
-31.978125,115.818257,20-09-15-18-06-35,A0:CF:5B:3D:59:A0,48/70,-62,Unifi
-31.978125,115.818257,20-09-15-18-06-35,7C:21:0E:3E:68:20,44/70,-66,Unifi
-31.978125,115.818257,20-09-15-18-06-35,7C:21:0E:3E:6F:A0,52/70,-58,Unifi
-31.97817,115.818257,20-09-15-18-06-42,7C:21:0E:3E:6F:AF,47/70,-63,Unifi
-31.97817,115.818257,20-09-15-18-06-42,7C:21:0E:3E:6A:AF,52/70,-58,Unifi
-31.97817,115.818257,20-09-15-18-06-42,00:A6:CA:FC:E6:6F,28/70,-82,Unifi
-31.97817,115.818257,20-09-15-18-06-42,A0:3D:6F:5F:BF:4F,30/70,-80,Unifi
-31.97817,115.818257,20-09-15-18-06-42,28:6F:7F:C5:32:4F,39/70,-71,Unifi
-31.97817,115.818257,20-09-15-18-06-42,28:6F:7F:CB:FB:4F,34/70,-76,Unifi
-31.97817,115.818257,20-09-15-18-06-42,A0:CF:5B:3D:59:AF,46/70,-64,Unifi
-31.97817,115.818257,20-09-15-18-06-42,00:2C:C8:01:DC:2F,30/70,-80,Unifi
-31.97817,115.818257,20-09-15-18-06-42,A0:CF:5B:3D:59:A0,40/70,-70,Unifi
-31.97817,115.818257,20-09-15-18-06-42,7C:21:0E:3E:68:20,44/70,-66,Unifi
-31.97817,115.818257,20-09-15-18-06-42,7C:21:0E:3E:6F:A0,52/70,-58,Unifi
-31.97817,115.818257,20-09-15-18-06-42,2C:33:11:74:5E:8F,37/70,-73,Unifi
-31.97817,115.818257,20-09-15-18-06-42,A0:93:51:8D:CE:AF,28/70,-82,Unifi
-31.97817,115.818257,20-09-15-18-06-42,7C:21:0E:3E:68:2F,41/70,-69,Unifi
-31.978215,115.818257,20-09-15-18-07-12,7C:21:0E:3E:6F:AF,48/70,-62,Unifi
-31.978215,115.818257,20-09-15-18-07-12,7C:21:0E:3E:6A:AF,40/70,-70,Unifi
-31.978215,115.818257,20-09-15-18-07-12,00:A6:CA:FC:E6:6F,34/70,-76,Unifi
-31.978215,115.818257,20-09-15-18-07-12,A0:3D:6F:5F:BF:4F,36/70,-74,Unifi
-31.978215,115.818257,20-09-15-18-07-12,28:6F:7F:C5:32:4F,38/70,-72,Unifi
-31.978215,115.818257,20-09-15-18-07-12,28:6F:7F:CB:FB:4F,37/70,-73,Unifi
-31.978215,115.818257,20-09-15-18-07-12,A0:CF:5B:3D:59:AF,44/70,-66,Unifi
-31.978215,115.818257,20-09-15-18-07-12,00:2C:C8:01:DC:2F,28/70,-82,Unifi
-31.978215,115.818257,20-09-15-18-07-12,A0:CF:5B:3D:59:A0,48/70,-62,Unifi
-31.978215,115.818257,20-09-15-18-07-12,7C:21:0E:3E:6F:A0,49/70,-61,Unifi
-31.978215,115.818257,20-09-15-18-07-12,2C:33:11:74:5E:8F,51/70,-59,Unifi
-31.978215,115.818257,20-09-15-18-07-12,A0:93:51:8D:CE:AF,28/70,-82,Unifi
-31.978215,115.818257,20-09-15-18-07-12,7C:21:0E:3E:68:2F,48/70,-62,Unifi
-31.978215,115.818257,20-09-15-18-07-12,2C:33:11:D8:77:A0,44/70,-66,Unifi
-31.978215,115.818257,20-09-15-18-07-12,2C:33:11:D8:77:AF,51/70,-59,Unifi
-31.97826,115.818257,20-09-15-18-07-20,7C:21:0E:3E:6F:AF,62/70,-48,Unifi
-31.97826,115.818257,20-09-15-18-07-20,7C:21:0E:3E:6A:AF,55/70,-55,Unifi
-31.97826,115.818257,20-09-15-18-07-20,A0:3D:6F:5F:BF:4F,26/70,-84,Unifi
-31.97826,115.818257,20-09-15-18-07-20,28:6F:7F:C5:32:4F,38/70,-72,Unifi
-31.97826,115.818257,20-09-15-18-07-20,A0:CF:5B:3D:59:AF,44/70,-66,Unifi
-31.97826,115.818257,20-09-15-18-07-20,00:2C:C8:01:DC:2F,29/70,-81,Unifi
-31.97826,115.818257,20-09-15-18-07-20,A0:CF:5B:3D:59:A0,48/70,-62,Unifi
-31.97826,115.818257,20-09-15-18-07-20,7C:21:0E:3E:6F:A0,49/70,-61,Unifi
-31.97826,115.818257,20-09-15-18-07-20,2C:33:11:74:5E:8F,51/70,-59,Unifi
-31.97826,115.818257,20-09-15-18-07-20,7C:21:0E:3E:68:2F,51/70,-59,Unifi
-31.97826,115.818257,20-09-15-18-07-20,2C:33:11:D8:77:A0,44/70,-66,Unifi
-31.97826,115.818257,20-09-15-18-07-20,2C:33:11:D8:77:AF,51/70,-59,Unifi
-31.97826,115.818257,20-09-15-18-07-20,78:72:5D:6F:DE:6F,26/70,-84,Unifi
-31.978305,115.818257,20-09-15-18-07-29,7C:21:0E:3E:6F:AF,51/70,-59,Unifi
-31.978305,115.818257,20-09-15-18-07-29,7C:21:0E:3E:6A:AF,39/70,-71,Unifi
-31.978305,115.818257,20-09-15-18-07-29,A0:3D:6F:5F:BF:4F,26/70,-84,Unifi
-31.978305,115.818257,20-09-15-18-07-29,28:6F:7F:C5:32:4F,38/70,-72,Unifi
-31.978305,115.818257,20-09-15-18-07-29,A0:CF:5B:3D:59:AF,44/70,-66,Unifi
-31.978305,115.818257,20-09-15-18-07-29,00:2C:C8:01:DC:2F,29/70,-81,Unifi
-31.978305,115.818257,20-09-15-18-07-29,A0:CF:5B:3D:59:A0,48/70,-62,Unifi
-31.978305,115.818257,20-09-15-18-07-29,7C:21:0E:3E:6F:A0,49/70,-61,Unifi
-31.978305,115.818257,20-09-15-18-07-29,2C:33:11:74:5E:8F,51/70,-59,Unifi
-31.978305,115.818257,20-09-15-18-07-29,7C:21:0E:3E:68:2F,51/70,-59,Unifi
-31.978305,115.818257,20-09-15-18-07-29,2C:33:11:D8:77:A0,44/70,-66,Unifi
-31.978305,115.818257,20-09-15-18-07-29,2C:33:11:D8:77:AF,51/70,-59,Unifi
-31.978305,115.818257,20-09-15-18-07-29,78:72:5D:6F:DE:6F,26/70,-84,Unifi
-31.978305,115.818257,20-09-15-18-07-29,78:72:5D:77:F2:EF,30/70,-80,Unifi
-31.97835,115.818257,20-09-15-18-07-38,7C:21:0E:3E:6F:AF,47/70,-63,Unifi
-31.97835,115.818257,20-09-15-18-07-38,7C:21:0E:3E:6A:AF,39/70,-71,Unifi
-31.97835,115.818257,20-09-15-18-07-38,A0:3D:6F:5F:BF:4F,26/70,-84,Unifi
-31.97835,115.818257,20-09-15-18-07-38,28:6F:7F:C5:32:4F,38/70,-72,Unifi
-31.97835,115.818257,20-09-15-18-07-38,A0:CF:5B:3D:59:AF,44/70,-66,Unifi
-31.97835,115.818257,20-09-15-18-07-38,00:2C:C8:01:DC:2F,29/70,-81,Unifi
-31.97835,115.818257,20-09-15-18-07-38,A0:CF:5B:3D:59:A0,48/70,-62,Unifi
-31.97835,115.818257,20-09-15-18-07-38,7C:21:0E:3E:6F:A0,49/70,-61,Unifi
-31.97835,115.818257,20-09-15-18-07-38,2C:33:11:74:5E:8F,51/70,-59,Unifi
-31.97835,115.818257,20-09-15-18-07-38,7C:21:0E:3E:68:2F,42/70,-68,Unifi
-31.97835,115.818257,20-09-15-18-07-38,2C:33:11:D8:77:A0,44/70,-66,Unifi
-31.97835,115.818257,20-09-15-18-07-38,2C:33:11:D8:77:AF,51/70,-59,Unifi
-31.97835,115.818257,20-09-15-18-07-38,78:72:5D:6F:DE:6F,26/70,-84,Unifi
-31.97835,115.818257,20-09-15-18-07-38,78:72:5D:77:F2:EF,27/70,-83,Unifi
-31.97835,115.818257,20-09-15-18-07-38,00:42:68:43:20:BF,39/70,-71,Unifi
-31.97835,115.818257,20-09-15-18-07-38,78:72:5D:BE:F5:2F,28/70,-82,Unifi
-31.978395,115.818257,20-09-15-18-07-47,7C:21:0E:3E:6F:AF,41/70,-69,Unifi
-31.978395,115.818257,20-09-15-18-07-47,7C:21:0E:3E:6A:AF,50/70,-60,Unifi
-31.978395,115.818257,20-09-15-18-07-47,A0:3D:6F:5F:BF:4F,26/70,-84,Unifi
-31.978395,115.818257,20-09-15-18-07-47,00:2C:C8:01:DC:2F,29/70,-81,Unifi
-31.978395,115.818257,20-09-15-18-07-47,7C:21:0E:3E:68:2F,49/70,-61,Unifi
-31.978395,115.818257,20-09-15-18-07-47,78:72:5D:6F:DE:6F,24/70,-86,Unifi
-31.978395,115.818257,20-09-15-18-07-47,78:72:5D:77:F2:EF,30/70,-80,Unifi
-31.978395,115.818257,20-09-15-18-07-47,00:42:68:43:20:BF,39/70,-71,Unifi
-31.978395,115.818257,20-09-15-18-07-47,78:72:5D:BE:F5:2F,31/70,-79,Unifi
-31.978395,115.818257,20-09-15-18-07-47,E8:65:49:37:C6:40,46/70,-64,Unifi
-31.978395,115.818257,20-09-15-18-07-47,58:AC:78:C5:42:5F,42/70,-68,Unifi
-31.97844,115.818257,20-09-15-18-07-56,7C:21:0E:3E:6F:AF,47/70,-63,Unifi
-31.97844,115.818257,20-09-15-18-07-56,7C:21:0E:3E:6A:AF,34/70,-76,Unifi
-31.97844,115.818257,20-09-15-18-07-56,7C:21:0E:3E:68:2F,38/70,-72,Unifi
-31.97844,115.818257,20-09-15-18-07-56,78:72:5D:6F:DE:6F,24/70,-86,Unifi
-31.97844,115.818257,20-09-15-18-07-56,78:72:5D:77:F2:EF,29/70,-81,Unifi
-31.97844,115.818257,20-09-15-18-07-56,00:42:68:43:20:BF,39/70,-71,Unifi
-31.97844,115.818257,20-09-15-18-07-56,78:72:5D:BE:F5:2F,28/70,-82,Unifi
-31.97844,115.818257,20-09-15-18-07-56,E8:65:49:37:C6:40,46/70,-64,Unifi
-31.97844,115.818257,20-09-15-18-07-56,58:AC:78:C5:42:5F,39/70,-71,Unifi
-31.978485,115.818257,20-09-15-18-08-23,7C:21:0E:3E:6F:AF,52/70,-58,Unifi
-31.978485,115.818257,20-09-15-18-08-23,7C:21:0E:3E:6A:AF,29/70,-81,Unifi
-31.978485,115.818257,20-09-15-18-08-23,7C:21:0E:3E:68:2F,37/70,-73,Unifi
-31.978485,115.818257,20-09-15-18-08-23,78:72:5D:77:F2:EF,33/70,-77,Unifi
-31.978485,115.818257,20-09-15-18-08-23,78:72:5D:BE:F5:2F,28/70,-82,Unifi
-31.978485,115.818257,20-09-15-18-08-23,58:AC:78:C5:42:5F,39/70,-71,Unifi
-31.978485,115.818257,20-09-15-18-08-23,58:AC:78:A3:8C:A0,51/70,-59,Unifi
-31.97853,115.818257,20-09-15-18-08-32,7C:21:0E:3E:6F:AF,38/70,-72,Unifi
-31.97853,115.818257,20-09-15-18-08-32,7C:21:0E:3E:6A:AF,32/70,-78,Unifi
-31.97853,115.818257,20-09-15-18-08-32,7C:21:0E:3E:68:2F,36/70,-74,Unifi
-31.97853,115.818257,20-09-15-18-08-32,78:72:5D:77:F2:EF,38/70,-72,Unifi
-31.97853,115.818257,20-09-15-18-08-32,58:AC:78:A3:8C:A0,51/70,-59,Unifi
-31.97853,115.818257,20-09-15-18-08-32,58:AC:78:D2:7C:4F,28/70,-82,Unifi
-31.978575,115.818257,20-09-15-18-08-41,7C:21:0E:3E:6F:AF,44/70,-66,Unifi
-31.978575,115.818257,20-09-15-18-08-41,7C:21:0E:3E:6A:AF,35/70,-75,Unifi
-31.978575,115.818257,20-09-15-18-08-41,7C:21:0E:3E:68:2F,44/70,-66,Unifi
-31.978575,115.818257,20-09-15-18-08-41,78:72:5D:77:F2:EF,32/70,-78,Unifi
-31.978575,115.818257,20-09-15-18-08-41,58:AC:78:A3:8C:A0,51/70,-59,Unifi
-31.978575,115.818257,20-09-15-18-08-41,58:AC:78:D2:7C:4F,28/70,-82,Unifi
-31.978575,115.818257,20-09-15-18-08-41,7C:21:0E:3E:6A:A0,31/70,-79,Unifi
-31.978575,115.818257,20-09-15-18-08-41,58:AC:78:D2:7C:40,26/70,-84,Unifi
-31.978575,115.818257,20-09-15-18-08-41,E8:65:49:32:F4:8F,39/70,-71,Unifi
-31.97862,115.818257,20-09-15-18-08-49,7C:21:0E:3E:6F:AF,31/70,-79,Unifi
-31.97862,115.818257,20-09-15-18-08-49,7C:21:0E:3E:6A:AF,28/70,-82,Unifi
-31.97862,115.818257,20-09-15-18-08-49,7C:21:0E:3E:68:2F,35/70,-75,Unifi
-31.97862,115.818257,20-09-15-18-08-49,78:72:5D:77:F2:EF,32/70,-78,Unifi
-31.97862,115.818257,20-09-15-18-08-49,58:AC:78:A3:8C:A0,51/70,-59,Unifi
-31.97862,115.818257,20-09-15-18-08-49,58:AC:78:D2:7C:4F,28/70,-82,Unifi
-31.97862,115.818257,20-09-15-18-08-49,7C:21:0E:3E:6A:A0,31/70,-79,Unifi
-31.97862,115.818257,20-09-15-18-08-49,58:AC:78:D2:7C:40,26/70,-84,Unifi
-31.97862,115.818257,20-09-15-18-08-49,E8:65:49:32:F4:8F,39/70,-71,Unifi
-31.97862,115.818257,20-09-15-18-08-49,E8:65:49:37:CE:8F,46/70,-64,Unifi
-31.978665,115.818257,20-09-15-18-08-57,7C:21:0E:3E:6F:AF,30/70,-80,Unifi
-31.978665,115.818257,20-09-15-18-08-57,7C:21:0E:3E:6A:AF,30/70,-80,Unifi
-31.978665,115.818257,20-09-15-18-08-57,7C:21:0E:3E:68:2F,39/70,-71,Unifi
-31.978665,115.818257,20-09-15-18-08-57,78:72:5D:77:F2:EF,26/70,-84,Unifi
-31.978665,115.818257,20-09-15-18-08-57,58:AC:78:D2:7C:4F,28/70,-82,Unifi
-31.978665,115.818257,20-09-15-18-08-57,7C:21:0E:3E:6A:A0,31/70,-79,Unifi
-31.978665,115.818257,20-09-15-18-08-57,58:AC:78:D2:7C:40,26/70,-84,Unifi
-31.978665,115.818257,20-09-15-18-08-57,E8:65:49:32:F4:8F,39/70,-71,Unifi
-31.978665,115.818257,20-09-15-18-08-57,E8:65:49:37:CE:8F,46/70,-64,Unifi
-31.97871,115.818257,20-09-15-18-09-07,7C:21:0E:3E:6F:AF,38/70,-72,Unifi
-31.97871,115.818257,20-09-15-18-09-07,7C:21:0E:3E:6A:AF,30/70,-80,Unifi
-31.97871,115.818257,20-09-15-18-09-07,7C:21:0E:3E:68:2F,39/70,-71,Unifi
-31.97871,115.818257,20-09-15-18-09-07,78:72:5D:77:F2:EF,27/70,-83,Unifi
-31.97871,115.818257,20-09-15-18-09-07,7C:21:0E:3E:6A:A0,31/70,-79,Unifi
-31.97871,115.818257,20-09-15-18-09-07,58:AC:78:D2:7C:40,26/70,-84,Unifi
-31.97871,115.818257,20-09-15-18-09-07,E8:65:49:32:F4:8F,39/70,-71,Unifi
-31.97871,115.818257,20-09-15-18-09-07,E8:65:49:37:CE:8F,46/70,-64,Unifi
-31.978755,115.818257,20-09-15-18-09-23,7C:21:0E:3E:6F:AF,24/70,-86,Unifi
-31.978755,115.818257,20-09-15-18-09-23,78:72:5D:77:F2:EF,30/70,-80,Unifi
-31.978755,115.818257,20-09-15-18-09-23,58:AC:78:ED:0C:1F,26/70,-84,Unifi
-31.9788,115.818257,20-09-15-18-09-37,7C:21:0E:3E:6F:AF,31/70,-79,Unifi
-31.9788,115.818257,20-09-15-18-09-37,78:72:5D:77:F2:EF,49/70,-61,Unifi
-31.9788,115.818257,20-09-15-18-09-37,58:AC:78:ED:0C:1F,31/70,-79,Unifi
-31.9788,115.818257,20-09-15-18-09-37,A0:CF:5B:3D:7B:1F,37/70,-73,Unifi
-31.9788,115.818257,20-09-15-18-09-37,58:AC:78:F4:AA:9F,49/70,-61,Unifi
