20-09-15-18-06-42,7C:21:0E:3E:6F:AF,47/70,-63,Unifi
20-09-15-18-06-42,7C:21:0E:3E:6A:AF,52/70,-58,Unifi
20-09-15-18-06-42,00:A6:CA:FC:E6:6F,28/70,-82,Unifi
20-09-15-18-06-42,A0:3D:6F:5F:BF:4F,30/70,-80,Unifi
20-09-15-18-06-42,28:6F:7F:C5:32:4F,39/70,-71,Unifi
20-09-15-18-06-42,28:6F:7F:CB:FB:4F,34/70,-76,Unifi
20-09-15-18-06-42,A0:CF:5B:3D:59:AF,46/70,-64,Unifi
20-09-15-18-06-42,00:2C:C8:01:DC:2F,30/70,-80,Unifi
20-09-15-18-06-42,A0:CF:5B:3D:59:A0,40/70,-70,Unifi
20-09-15-18-06-42,7C:21:0E:3E:68:20,44/70,-66,Unifi
20-09-15-18-06-42,7C:21:0E:3E:6F:A0,52/70,-58,Unifi
20-09-15-18-06-42,2C:33:11:74:5E:8F,37/70,-73,Unifi
20-09-15-18-06-42,A0:93:51:8D:CE:AF,28/70,-82,Unifi
20-09-15-18-06-42,7C:21:0E:3E:68:2F,41/70,-69,Unifi
