20-09-15-18-07-12,7C:21:0E:3E:6F:AF,48/70,-62,Unifi
20-09-15-18-07-12,7C:21:0E:3E:6A:AF,40/70,-70,Unifi
20-09-15-18-07-12,00:A6:CA:FC:E6:6F,34/70,-76,Unifi
20-09-15-18-07-12,A0:3D:6F:5F:BF:4F,36/70,-74,Unifi
20-09-15-18-07-12,28:6F:7F:C5:32:4F,38/70,-72,Unifi
20-09-15-18-07-12,28:6F:7F:CB:FB:4F,37/70,-73,Unifi
20-09-15-18-07-12,A0:CF:5B:3D:59:AF,44/70,-66,Unifi
20-09-15-18-07-12,00:2C:C8:01:DC:2F,28/70,-82,Unifi
20-09-15-18-07-12,A0:CF:5B:3D:59:A0,48/70,-62,Unifi
20-09-15-18-07-12,7C:21:0E:3E:6F:A0,49/70,-61,Unifi
20-09-15-18-07-12,2C:33:11:74:5E:8F,51/70,-59,Unifi
20-09-15-18-07-12,A0:93:51:8D:CE:AF,28/70,-82,Unifi
20-09-15-18-07-12,7C:21:0E:3E:68:2F,48/70,-62,Unifi
20-09-15-18-07-12,2C:33:11:D8:77:A0,44/70,-66,Unifi
20-09-15-18-07-12,2C:33:11:D8:77:AF,51/70,-59,Unifi
