20-09-15-15-55-53,A0:CF:5B:3C:35:9F,31/70,-79,Unifi
20-09-15-15-55-53,7C:21:0E:3E:6A:6F,33/70,-77,Unifi
20-09-15-15-55-53,10:BD:18:C7:27:7F,27/70,-83,Unifi
20-09-15-15-55-53,10:BD:18:C6:D6:7F,29/70,-81,Unifi
20-09-15-15-55-53,40:CE:24:E2:E2:0F,26/70,-84,Unifi
20-09-15-15-55-53,10:BD:18:5E:A6:E0,37/70,-73,Unifi
20-09-15-15-55-53,A0:CF:5B:3E:18:70,33/70,-77,Unifi
20-09-15-15-55-53,10:BD:18:C6:D6:70,28/70,-82,Unifi
20-09-15-15-55-53,A0:CF:5B:3C:35:90,36/70,-74,Unifi
20-09-15-15-55-53,00:2C:C8:B0:40:20,26/70,-84,Unifi
20-09-15-15-55-53,10:BD:18:C7:27:70,27/70,-83,Unifi
20-09-15-15-55-53,A0:CF:5B:3E:26:FF,31/70,-79,Unifi
20-09-15-15-55-53,A0:CF:5B:3E:18:7F,33/70,-77,Unifi
20-09-15-15-55-53,A0:CF:5B:3E:26:F0,33/70,-77,Unifi
20-09-15-15-55-53,A0:CF:5B:3C:2E:BF,33/70,-77,Unifi
20-09-15-15-55-53,10:BD:18:F1:01:2F,25/70,-85,Unifi
