20-09-15-15-56-32,A0:CF:5B:3C:35:9F,32/70,-78,Unifi
20-09-15-15-56-32,10:BD:18:C7:27:7F,27/70,-83,Unifi
20-09-15-15-56-32,10:BD:18:C6:D6:7F,26/70,-84,Unifi
20-09-15-15-56-32,40:CE:24:E2:E2:0F,26/70,-84,Unifi
20-09-15-15-56-32,10:BD:18:5E:A6:E0,35/70,-75,Unifi
20-09-15-15-56-32,A0:CF:5B:3E:18:70,31/70,-79,Unifi
20-09-15-15-56-32,10:BD:18:C7:27:70,24/70,-86,Unifi
20-09-15-15-56-32,A0:CF:5B:3E:18:7F,26/70,-84,Unifi
20-09-15-15-56-32,A0:CF:5B:3E:26:F0,30/70,-80,Unifi
20-09-15-15-56-32,A0:CF:5B:3F:8B:DF,28/70,-82,Unifi
20-09-15-15-56-32,10:BD:18:5E:A6:EF,28/70,-82,Unifi
20-09-15-15-56-32,7C:21:0E:3E:68:AF,27/70,-83,Unifi
20-09-15-15-56-32,A0:CF:5B:3C:35:90,23/70,-87,Unifi
20-09-15-15-56-32,7C:21:0E:3E:6A:6F,34/70,-76,Unifi
