20-09-15-15-20-52,7C:21:0E:3E:6A:6F,32/70,-78,Unifi
20-09-15-15-20-52,00:2A:10:8F:E1:CF,28/70,-82,Unifi
20-09-15-15-20-52,00:2A:10:8B:B6:70,37/70,-73,Unifi
20-09-15-15-20-52,00:2A:10:8F:F6:EF,37/70,-73,Unifi
20-09-15-15-20-52,00:2A:10:8F:E1:C0,30/70,-80,Unifi
20-09-15-15-20-52,00:2A:10:8F:F6:E0,36/70,-74,Unifi
20-09-15-15-20-52,00:2A:10:8C:FD:5F,27/70,-83,Unifi
20-09-15-15-20-52,00:2A:10:8B:B6:7F,30/70,-80,Unifi
20-09-15-15-20-52,00:2C:C8:42:AF:8F,32/70,-78,Unifi
20-09-15-15-20-52,A0:CF:5B:3F:85:3F,31/70,-79,Unifi
20-09-15-15-20-52,A0:CF:5B:00:D1:3F,31/70,-79,Unifi
