20-09-15-15-33-04,A0:CF:5B:3E:18:7F,33/70,-77,Unifi
20-09-15-15-33-04,10:BD:18:C7:27:7F,24/70,-86,Unifi
20-09-15-15-33-04,A0:CF:5B:3C:35:9F,50/70,-60,Unifi
20-09-15-15-33-04,10:BD:18:C6:D6:7F,25/70,-85,Unifi
20-09-15-15-33-04,7C:21:0E:3E:68:AF,24/70,-86,Unifi
20-09-15-15-33-04,A0:CF:5B:3E:18:70,39/70,-71,Unifi
20-09-15-15-33-04,10:BD:18:5E:A6:E0,46/70,-64,Unifi
20-09-15-15-33-04,A0:CF:5B:3C:35:90,37/70,-73,Unifi
20-09-15-15-33-04,A0:CF:5B:3F:8B:DF,24/70,-86,Unifi
20-09-15-15-33-04,10:BD:18:F1:01:2F,37/70,-73,Unifi
20-09-15-15-33-04,7C:21:0E:3E:6A:6F,35/70,-75,Unifi
20-09-15-15-33-04,10:BD:18:C7:27:70,29/70,-81,Unifi
