20-09-15-15-30-55,A0:CF:5B:3C:2E:B0,35/70,-75,Unifi
20-09-15-15-30-55,7C:21:0E:3E:68:AF,28/70,-82,Unifi
20-09-15-15-30-55,7C:21:0E:3E:6A:6F,29/70,-81,Unifi
20-09-15-15-30-55,A0:CF:5B:3E:73:70,31/70,-79,Unifi
20-09-15-15-30-55,7C:21:0E:3E:6A:CF,27/70,-83,Unifi
20-09-15-15-30-55,A0:CF:5B:3F:70:F0,32/70,-78,Unifi
20-09-15-15-30-55,A0:CF:5B:3E:73:7F,27/70,-83,Unifi
20-09-15-15-30-55,10:BD:18:C7:27:7F,28/70,-82,Unifi
20-09-15-15-30-55,A0:CF:5B:3C:35:9F,31/70,-79,Unifi
20-09-15-15-30-55,10:BD:18:C6:D6:7F,26/70,-84,Unifi
